,Row,Column,Plane,Timepoint,Field,Object No,X,Y,Bounding Box,Position X [µm],Position Y [µm],coloc AR - Relative Spot  Intensity,coloc AR - Corrected Spot  Intensity,coloc AR - Uncorrected Spot  Peak Intensity,coloc AR - Spot Contrast,coloc AR - Spot Background Intensity,coloc AR - Spot Area [px²],coloc AR - Region Intensity,coloc AR - Spot To Region Intensity,coloc AR - Object No in Clustered Nuclei w/o Border Round Selected,coloc AR - Object No in Spots AR,predicted_clc,cluster_id,cluster_size,nucleus_id
1681,4,5,7,57,3,1,1380,508,"[1370,503,1387,515]",-278.78,729.99,0.101215,115.817,1435,0.165032,1028.45,152,504.239,2.2693,2,6,1,266,46,68
1709,4,5,7,58,3,1,1389,502,"[1383,498,1396,510]",-277.03,730.96,0.066274,74.8562,1442,0.155153,1054.64,101,536.687,2.10457,2,3,1,266,46,68
1710,4,5,7,58,3,2,1371,505,"[1367,501,1378,511]",-279.65,730.58,0.0736283,74.272,1167,0.110651,934.471,101,536.687,1.87957,2,4,1,266,46,68
1711,4,5,7,58,3,3,1406,522,"[1400,517,1412,531]",-274.62,728.0,0.0609313,74.3599,1417,0.105723,1146.03,121,536.687,2.27393,2,7,1,242,14,54
1724,4,5,7,51,7,2,717,1305,"[710,1299,726,1313]",-376.4,289.47,0.0827448,75.6075,1045,0.109851,838.136,164,734.151,1.24463,4,6,1,0,69,0
1737,4,5,5,27,8,2,1405,803,"[1397,797,1411,809]",-597.82,363.71,0.0870089,72.7823,1011,0.139341,763.711,140,697.324,1.19958,4,4,1,0,69,0
1795,4,5,5,51,3,1,1361,479,"[1354,474,1368,486]",-281.36,734.32,0.0993292,103.13,1266,0.150316,935.135,132,483.045,2.14942,3,7,1,266,46,68
1818,4,5,2,2,4,4,1892,561,"[1886,554,1904,569]",120.34,722.23,0.149672,257.249,2396,0.242255,1461.5,183,1374.93,1.25007,3,67,1,247,7,59
1835,4,5,9,62,3,4,1373,560,"[1368,556,1378,564]",-279.46,722.5,0.0509046,60.4934,1419,0.114307,1127.88,57,637.903,1.86293,2,14,1,0,69,0
1866,4,5,7,13,3,5,1391,452,"[1386,448,1396,459]",-276.85,738.38,0.058267,78.0649,1492,0.0836273,1261.71,77,777.494,1.7232,1,11,1,275,14,81
1868,4,5,8,57,3,1,1378,506,"[1370,501,1387,512]",-278.67,730.42,0.0822888,105.477,1665,0.171992,1176.32,141,582.195,2.20166,2,3,1,266,46,68
1869,4,5,8,57,3,2,1397,524,"[1391,517,1404,535]",-275.88,727.64,0.0599527,79.9935,1630,0.130264,1254.28,163,582.195,2.2918,2,5,1,242,14,54
1897,4,5,2,3,4,4,1835,514,"[1831,511,1840,518]",111.67,729.25,0.0736723,109.509,1726,0.1125,1376.92,63,1145.39,1.29775,2,40,1,0,69,0
1898,4,5,2,3,4,5,1873,523,"[1870,520,1877,528]",117.29,727.94,0.0506977,73.6591,1666,0.094163,1379.25,44,1145.39,1.26849,2,44,1,0,69,0
1900,4,5,2,3,4,7,1884,563,"[1875,555,1894,571]",118.91,721.97,0.179734,284.005,2153,0.248428,1296.14,212,1145.39,1.37957,2,52,1,247,7,59
1903,4,5,7,8,4,2,1824,520,"[1820,514,1829,530]",110.08,728.24,0.0563621,178.136,3717,0.109647,2982.43,107,3201.65,0.987167,2,26,1,259,8,75
1926,4,5,8,53,3,1,1363,489,"[1356,484,1370,498]",-280.98,732.83,0.0809638,115.26,1710,0.133076,1308.33,140,608.071,2.34116,3,3,1,266,46,68
1929,4,5,8,53,3,4,1374,542,"[1363,538,1383,548]",-279.47,725.01,0.0549997,66.4855,1558,0.153925,1142.35,138,608.071,1.98798,3,14,1,0,69,0
1939,4,5,7,53,3,1,1344,492,"[1340,488,1348,499]",-283.79,732.45,0.0689365,65.4667,1134,0.123774,884.2,78,544.21,1.74504,3,5,1,266,46,68
1940,4,5,7,53,3,2,1361,491,"[1355,486,1370,498]",-281.14,732.56,0.0858933,107.789,1490,0.130017,1147.13,145,544.21,2.30594,3,6,1,266,46,68
1975,4,5,9,51,3,1,1338,522,"[1333,513,1343,530]",-284.73,728.22,0.0443986,61.6377,1588,0.0896711,1326.64,122,662.413,2.09579,4,10,1,0,69,0
1982,4,5,7,25,2,1,1360,718,"[1353,711,1367,726]",-604.37,699.16,0.129809708841,230.44720783,2228,0.18107870913,1544.82222222,193,1828.18961864,0.971053227711,4,13,1,0,69,0
1986,4,5,6,53,3,3,1360,491,"[1354,486,1367,498]",-281.48,732.62,0.0802656,76.8852,1156,0.135002,881.0,122,460.314,2.08094,3,6,1,266,46,68
1994,4,5,4,21,5,2,94,427,"[91,424,102,431]",177.64,742.21,0.0808744,123.925,1918,0.153201,1408.39,66,1877.9,0.815975,1,11,1,0,69,0
2002,4,5,4,6,4,1,1822,531,"[1818,527,1826,536]",109.65,726.81,0.0909008,160.24,2170,0.150412,1602.56,65,1712.03,1.02966,2,48,1,259,8,75
2014,4,5,9,16,3,3,1386,431,"[1382,425,1392,436]",-277.5,741.79,0.0875257,90.2235,1232,0.134125,940.6,85,846.402,1.21789,1,7,1,0,69,0
2017,4,5,9,16,3,6,1412,457,"[1401,452,1417,466]",-274.19,737.45,0.0837061,134.272,1879,0.122187,1469.82,166,846.402,1.89519,1,15,1,275,14,81
2053,4,5,6,57,3,1,1378,509,"[1370,504,1386,516]",-278.8,729.96,0.0914009112841,81.1037376049,1100,0.154106326877,806.236842105,138,428.03527725,2.07305478514,1,2,1,266,46,68
2093,4,5,6,39,3,1,1389,493,"[1383,488,1395,498]",-277.22,732.39,0.0563703,59.1086,1266,0.122605,989.469,97,633.151,1.65613,2,9,1,0,69,0
2101,4,5,5,0,2,1,1186,623,"[1180,618,1192,630]",-630.05,713.14,0.111646333332,490.474747475,5440,0.164553513219,3902.63636364,108,3994.12371761,1.09989359913,1,21,1,0,69,0
2113,4,5,8,13,3,4,1392,452,"[1386,446,1399,459]",-276.62,738.57,0.0919935,138.325,1871,0.156254,1365.31,122,854.802,1.75905,1,9,1,275,14,81
2114,4,5,8,13,3,5,1383,465,"[1379,461,1390,469]",-277.84,736.49,0.0456456,67.1549,1678,0.0888789,1404.07,67,854.802,1.72113,1,11,1,275,14,81
2131,4,5,4,6,2,1,1467,679,"[1461,675,1473,687]",-588.55,704.69,0.0834142115584,88.5507346189,1319,0.150945911553,973.027777778,121,865.453972082,1.22661463999,3,38,1,0,69,0
