,Row,Column,Plane,Timepoint,Field,Object No,X,Y,Bounding Box,Position X [µm],Position Y [µm],coloc AR - Relative Spot  Intensity,coloc AR - Corrected Spot  Intensity,coloc AR - Uncorrected Spot  Peak Intensity,coloc AR - Spot Contrast,coloc AR - Spot Background Intensity,coloc AR - Spot Area [px²],coloc AR - Region Intensity,coloc AR - Spot To Region Intensity,coloc AR - Object No in Clustered Nuclei w/o Border Round Selected,coloc AR - Object No in Spots AR,predicted_clc,cluster_id,cluster_size,nucleus_id
3517,3,8,9,17,2,2,1766,977,"[1761,973,1773,982]",-544.21,660.95,0.0346611,76.0609,2459,0.0744197,2118.35,89,1544.74,1.42058,2,3,1,52,3,39
3518,3,8,9,18,2,1,1769,983,"[1761,979,1775,990]",-543.96,659.87,0.0480762807352,92.264957265,2179,0.0879030141651,1826.87179487,117,1407.10373893,1.36389144527,4,2,1,53,2,40
3519,3,8,9,19,2,1,1767,995,"[1762,991,1771,1002]",-544.23,658.19,0.0457140975401,79.7816091954,2025,0.0974276557376,1665.44827586,87,1259.49522892,1.38565819464,4,2,1,52,3,39
3520,3,8,9,20,2,1,1764,1010,"[1758,1007,1769,1014]",-544.72,655.98,0.0402938871805,95.7164021164,2606,0.0667778493727,2279.74074074,70,1759.83988528,1.34981435682,2,2,1,55,2,41
3521,3,8,9,21,2,1,1766,1022,"[1762,1018,1772,1027]",-544.25,654.33,0.037361657262,60.3669583119,1828,0.0805764487658,1555.37931034,67,1271.68974832,1.27055067543,4,2,1,54,1,17
3529,3,8,9,50,2,1,1067,1877,"[1061,1872,1074,1889]",-647.45,527.49,0.0354638753023,38.1576271186,1263,0.0978789986092,1037.8,118,845.850903003,1.2720417077,7,12,1,47,2,32
3530,3,8,9,51,2,1,1096,1909,"[1091,1900,1101,1915]",-643.4,523.42,0.0471647049063,50.2885652643,1235,0.0973171755066,1015.94444444,103,785.651646797,1.35713202417,6,9,1,48,2,11
3532,3,8,1,0,3,1,766,266,"[759,261,772,273]",-369.32,765.85,0.0338209439581,46.105493437,1561,0.0847367560497,1317.11764706,121,1103.86485836,1.23495474122,1,4,1,0,66,0
3543,3,8,2,1,3,2,762,287,"[759,283,773,294]",-369.19,762.76,0.0330021,37.8511,1307,0.0819183,1109.08,100,872.104,1.31513,2,14,1,60,1,26
3544,3,8,2,2,3,1,768,276,"[762,271,773,281]",-368.93,764.56,0.0261995,39.5315,1620,0.04877,1469.33,74,1041.26,1.44908,2,10,1,59,1,29
3545,3,8,2,2,3,2,779,296,"[770,290,787,302]",-367.36,761.69,0.031089,46.3344,1696,0.0802391,1444.05,129,1041.26,1.43133,2,11,1,0,66,0
3548,3,8,2,22,3,1,1344,366,"[1340,361,1349,372]",-283.84,751.12,0.0621799271422,151.967741935,2986,0.131482285065,2292.03225806,86,1876.62575334,1.30233745095,1,1,1,64,2,19
3550,3,8,2,25,3,2,1306,412,"[1300,401,1315,420]",-289.17,744.45,0.0877895,250.031,3504,0.148468,2598.04,172,2116.87,1.34542,1,9,1,66,1,42
3555,3,8,3,22,3,1,1344,368,"[1340,362,1349,374]",-283.87,750.91,0.0694846,180.165,3003,0.108994,2412.72,95,1895.61,1.36784,1,1,1,68,1,20
3556,3,8,3,22,3,2,1343,397,"[1338,390,1350,403]",-283.83,746.71,0.115011,326.991,3447,0.156104,2516.13,130,1895.61,1.49985,1,6,1,0,66,0
3557,3,8,3,25,3,1,1307,411,"[1300,402,1315,419]",-289.13,744.5,0.107492478296,305.617700348,3739,0.191421399094,2537.53658537,175,2000.141858,1.42147631896,1,8,1,63,1,43
3559,3,8,3,40,3,2,1021,314,"[1016,309,1026,321]",-331.47,758.87,0.0387599,37.5051,1099,0.0832276,930.121,99,622.031,1.55559,1,2,1,0,66,0
3566,3,8,4,22,3,1,1341,364,"[1337,360,1348,375]",-284.07,751.23,0.0404958703679,96.8082706767,2917,0.11960567449,2293.76315789,112,1876.85471047,1.27371150001,2,1,1,64,2,19
3568,3,8,4,62,3,1,794,214,"[790,208,801,220]",-364.82,773.72,0.0554384,37.4081,770,0.0942465,637.361,104,409.129,1.64928,1,1,1,0,66,0
3572,3,8,5,3,3,1,819,315,"[815,311,825,323]",-361.26,758.57,0.0299943595998,25.6744977869,986,0.0857219126431,830.303030303,89,650.480832044,1.31591506763,1,2,1,0,66,0
3650,3,8,1,62,4,1,1760,748,"[1754,743,1767,754]",100.65,694.86,0.0656345,62.7102,1090,0.0994912,892.735,110,788.737,1.21136,4,9,1,0,66,0
3653,3,8,1,64,4,2,1702,695,"[1697,689,1709,705]",92.12,702.45,0.0855259,91.217,1287,0.137768,975.325,131,793.004,1.34494,4,8,1,75,1,13
3670,3,8,2,60,4,1,796,573,"[791,569,801,580]",-41.88,720.39,0.0508894,38.8345,904,0.110373,724.281,95,651.735,1.1709,1,1,1,0,66,0
3672,3,8,2,61,4,1,1741,734,"[1735,729,1748,739]",97.83,696.87,0.0330861,36.5303,1226,0.0690769,1067.57,92,923.892,1.19505,3,6,1,0,66,0
3679,3,8,2,64,4,1,1703,692,"[1696,686,1709,699]",92.05,702.98,0.0512952,58.4121,1396,0.127473,1080.33,110,943.42,1.20704,4,8,1,72,1,14
3680,3,8,2,64,4,2,1755,784,"[1750,778,1761,789]",99.92,689.56,0.0486609,56.7253,1305,0.081193,1109.0,91,943.42,1.23564,4,11,1,0,66,0
3703,3,8,4,63,4,1,504,297,"[500,293,509,301]",-84.88,761.47,0.0333095539278,30.0442233278,1060,0.0973505617116,871.925925926,67,617.640341282,1.46034850538,1,2,1,0,66,0
3706,3,8,5,8,4,1,985,1944,"[981,1940,990,1952]",-13.97,517.85,0.0540844999114,24.5574712644,519,0.0943595150237,429.5,87,359.68876654,1.26236211276,4,7,1,0,66,0
3729,3,8,6,62,4,1,1348,1607,"[1343,1602,1352,1615]",39.66,567.72,0.0847131732323,67.5960090361,963,0.137394578035,730.34375,83,671.243113514,1.1887492668,6,4,1,0,66,0
3731,3,8,7,3,4,1,1627,1869,"[1624,1866,1632,1876]",81.04,528.91,0.034026501974,23.2133333333,770,0.0776766969909,659.0,75,559.699487763,1.21889218813,3,7,1,0,66,0
3742,3,8,7,61,4,1,1692,819,"[1686,815,1699,823]",90.55,684.24,0.0300995,34.8584,1289,0.0687118,1123.25,83,984.16,1.17675,3,2,1,0,66,0
3761,3,8,9,4,4,1,1617,1869,"[1611,1864,1626,1876]",79.55,528.99,0.0512482931123,57.6971766849,1289,0.0936988109408,1068.13888889,122,900.591184985,1.25010780068,2,5,1,0,66,0
3767,3,8,9,17,4,1,1563,1901,"[1558,1897,1567,1907]",71.37,524.18,0.033866753089,25.6206563707,838,0.0682692526577,730.892857143,74,651.617186793,1.16097845306,2,4,1,0,66,0
3832,3,8,7,63,5,1,1194,774,"[1189,769,1202,779]",340.06,690.97,0.0364045720981,32.2274289285,972,0.0651877926477,853.03030303,97,641.666209168,1.37962342307,3,5,1,0,66,0
3844,3,8,1,4,6,1,1124,1119,"[1120,1116,1130,1125]",329.59,316.95,0.0292059488473,25.6621621622,1012,0.085254691689,853.0,74,645.593168214,1.36101527312,1,2,1,87,1,36
3854,3,8,1,30,6,1,1114,1156,"[1112,1155,1115,1158]",327.96,311.51,0.0903042903043,62.0519480519,982,0.222083946148,625.090909091,14,527.727411342,1.30207914612,5,14,1,0,66,0
3868,3,8,2,4,6,1,1123,1118,"[1119,1115,1128,1122]",329.32,317.23,0.027761976672,27.143115942,1169,0.103056410256,950.565217391,48,779.687164554,1.2539751554,1,1,1,85,1,37
3931,3,8,4,40,6,2,1137,1250,"[1130,1247,1141,1257]",331.29,297.43,0.0431758,42.5725,1115,0.083337,943.455,74,943.756,1.04479,4,23,1,0,66,0
3937,3,8,4,48,6,1,1226,1170,"[1220,1166,1232,1176]",344.59,309.47,0.0354398265117,52.0105337079,1617,0.0664248469735,1415.5625,89,1230.52146821,1.1926431774,3,9,1,0,66,0
4053,3,8,3,40,7,1,1195,1305,"[1190,1300,1202,1311]",-305.79,289.54,0.0430590688742,25.4799749687,689,0.0977764240024,566.264705882,94,530.994091148,1.11440916333,3,7,1,0,66,0
4056,3,8,4,1,7,1,162,962,"[157,953,168,967]",-458.54,340.44,0.034763594649,72.344390507,2291,0.065657120338,2008.69444444,103,1736.82782059,1.19818372914,2,3,1,0,66,0
4065,3,8,5,55,7,2,1081,791,"[1075,788,1092,795]",-322.35,365.45,0.0411614,35.4419,1012,0.101434,825.605,106,823.677,1.04537,1,4,1,95,1,44
4067,3,8,5,57,7,1,1102,776,"[1097,771,1108,781]",-319.54,367.82,0.0347452772853,37.6244743482,1195,0.0668493235027,1045.24137931,82,818.85887918,1.32240839196,2,3,1,0,66,0
4069,3,8,6,44,7,1,1147,801,"[1142,796,1156,806]",-312.64,364.0,0.0282088995236,25.1960784314,984,0.0626349892009,868.0,102,744.530907668,1.19967629179,1,4,1,0,66,0
4076,3,8,6,56,7,1,1084,787,"[1079,783,1088,792]",-322.38,366.05,0.031742,31.5583,1124,0.0773229,962.654,66,774.746,1.28327,2,1,1,92,1,9
4077,3,8,6,56,7,2,1142,789,"[1138,784,1150,797]",-313.42,365.78,0.0325164,30.8408,1103,0.0917395,917.629,98,774.746,1.22423,2,3,1,0,66,0
4084,3,8,7,41,7,1,1217,711,"[1213,707,1221,719]",-302.54,377.2,0.0286020543129,27.3526645768,1089,0.0793048649203,928.965517241,66,723.988810077,1.32090188206,3,5,1,0,66,0
4088,3,8,7,51,7,1,1167,773,"[1162,768,1173,779]",-309.97,368.21,0.0310431004652,33.6416666667,1224,0.0764855911583,1050.06666667,72,817.694170881,1.32532231722,1,3,1,0,66,0
4089,3,8,8,8,7,1,1200,688,"[1191,683,1205,693]",-305.32,380.72,0.0345758137966,38.4029649596,1288,0.0913932937901,1072.28571429,106,759.080907338,1.46320197032,1,4,1,0,66,0
4104,3,8,9,39,7,1,1219,766,"[1212,762,1223,776]",-302.5,368.97,0.0357715778048,29.5054629097,979,0.103518659558,795.324324324,94,619.74904476,1.33090933211,2,3,1,0,66,0
4110,3,8,1,6,8,1,446,549,"[443,544,451,554]",-739.31,401.22,0.0295795492473,32.8962148962,1219,0.0608160123172,1079.23076923,63,877.547141652,1.26731309504,1,3,1,0,66,0
4143,3,8,3,53,8,1,1036,1558,"[1030,1555,1041,1565]",-652.46,251.96,0.0394616182232,30.6742831541,885,0.0847946857516,746.64516129,72,639.664349099,1.21519894854,5,6,1,0,66,0
4172,3,8,5,53,8,1,1035,1558,"[1030,1554,1043,1568]",-652.26,251.81,0.050075439505,56.5248107653,1287,0.0910162307454,1072.26829268,116,927.738370205,1.21671490552,6,15,1,104,2,45
4192,3,8,6,52,8,2,1039,1555,"[1034,1551,1045,1563]",-651.82,252.37,0.0491666,56.1378,1285,0.0840915,1085.65,103,939.817,1.2149,6,9,1,105,1,24
4206,3,8,7,52,8,1,1039,1557,"[1031,1551,1043,1562]",-651.98,252.31,0.035885052094,45.7855089132,1398,0.0638831756479,1230.10810811,94,1051.97955651,1.21285020144,4,4,1,104,2,45
4227,3,8,9,62,8,1,1440,2000,"[1433,1997,1446,2007]",-592.7,186.64,0.0409768257881,33.9723820483,944,0.085624673288,795.090909091,79,877.147202259,0.945181480377,9,8,1,0,66,0
4229,3,8,1,0,9,1,1197,1058,"[1192,1054,1201,1063]",-628.52,3.1,0.0490569,47.1167,1107,0.0958588,913.333,60,980.263,0.979788,3,43,1,0,66,0
4230,3,8,1,0,9,2,181,1598,"[177,1595,188,1604]",-778.34,-76.79,0.0353871,27.8134,892,0.0811064,758.161,79,584.079,1.34567,4,66,1,0,66,0
4247,3,8,2,0,9,2,121,1732,"[115,1730,123,1737]",-787.73,-96.69,0.0355745,23.7886,759,0.0812666,644.909,43,530.842,1.25969,4,39,1,0,66,0
4251,3,8,2,46,9,1,1031,294,"[1029,292,1035,297]",-652.95,116.06,0.0251986909771,18.5862068966,815,0.0625814863103,719.0,29,499.527812173,1.47656684758,1,1,1,0,66,0
4266,3,8,4,1,9,1,1385,1538,"[1382,1533,1390,1545]",-600.55,-67.88,0.0303617797484,22.1636460554,848,0.0900993962767,707.821428571,67,569.972498962,1.28073736181,3,12,1,0,66,0
4273,3,8,4,62,9,1,242,856,"[238,852,246,860]",-769.58,32.96,0.0319852034525,25.431372549,871,0.061763510768,769.666666667,51,657.272288243,1.20969353712,3,2,1,0,66,0
4281,3,8,5,29,9,1,2008,657,"[2003,653,2017,662]",-508.29,62.31,0.0537231,50.1336,1069,0.0952574,883.053,102,869.851,1.07281,2,2,1,0,66,0
4376,3,8,6,8,10,1,1275,1981,"[1267,1976,1281,1987]",-294.08,-133.37,0.0388415,27.5363,806,0.0837664,681.405,103,576.038,1.23072,4,18,1,0,66,0
4387,3,8,7,0,10,1,1322,1975,"[1318,1972,1328,1981]",-286.98,-132.54,0.0531354,60.7429,1331,0.102995,1082.43,70,968.304,1.18059,4,49,1,0,66,0
4427,3,8,9,53,10,1,1446,2097,"[1443,2093,1451,2102]",-268.66,-150.44,0.0445741006886,32.9841269841,828,0.0788273615635,707.0,63,564.792202894,1.31018828375,3,4,1,0,66,0
4430,3,8,2,38,11,1,1854,323,"[1853,322,1856,326]",-531.3,-211.23,0.124521164039,110.915151515,2231,0.481989190495,779.818181818,15,734.389135166,1.21289012961,1,2,1,0,66,0
