,Row,Column,Plane,Timepoint,Field,Object No,X,Y,Bounding Box,Position X [µm],Position Y [µm],coloc AR - Relative Spot  Intensity,coloc AR - Corrected Spot  Intensity,coloc AR - Uncorrected Spot  Peak Intensity,coloc AR - Spot Contrast,coloc AR - Spot Background Intensity,coloc AR - Spot Area [px²],coloc AR - Region Intensity,coloc AR - Spot To Region Intensity,coloc AR - Object No in Clustered Nuclei w/o Border Round Selected,coloc AR - Object No in Spots AR,predicted_clc,cluster_id,cluster_size,nucleus_id
4695,3,9,9,53,2,1,1337,1447,"[1333,1442,1341,1451]",-607.79,591.53,0.0711403585183,73.3948801743,1211,0.116491096276,958.296296296,68,786.3855765119998,1.31194061448,6,4,1,0,29,0
4698,3,9,9,62,2,2,1420,1574,"[1412,1569,1427,1582]",-595.68,572.48,0.101128,126.022,1507,0.147254,1120.14,146,800.307,1.55711,5,8,1,72,25,32
4699,3,9,9,63,2,1,1420,1584,"[1413,1577,1432,1591]",-595.23,571.26,0.109926408757,124.498346561,1410,0.16622295743,1008.0625,189,808.841877702,1.40022528232,4,5,1,72,25,32
4700,3,9,9,64,2,1,1434,1581,"[1426,1576,1439,1589]",-593.68,571.47,0.145712811256,174.308668076,1577,0.213571969918,1021.93939394,129,785.537057747,1.52284102986,3,2,1,72,25,32
4788,3,9,7,58,3,4,1287,1221,"[1281,1218,1291,1230]",-292.39,624.49,0.0419738,50.3056,1467,0.121905,1148.19,86,998.831,1.1999,5,8,1,0,29,0
4864,3,9,3,64,4,2,1283,1358,"[1281,1357,1284,1359]",30.06,604.63,0.0584025,55.5278,1731,0.318229,895.25,9,552.947,1.71947,8,13,1,0,29,0
4881,3,9,5,35,4,1,114,733,"[113,732,115,734]",-142.7,697.03,0.199926694485,196.972222222,2561,0.529297603941,788.25,9,336.87430224,2.9245989251,4,2,1,0,29,0
4898,3,9,6,48,4,1,228,1425,"[222,1419,234,1431]",-125.87,594.76,0.176122284776,137.480778138,1045,0.238065370409,643.117647059,127,509.326934205,1.53260778642,7,6,1,0,29,0
4922,3,9,7,62,4,3,1282,1358,"[1281,1357,1284,1359]",29.99,604.63,0.0787675,103.714,1939,0.23033,1213.0,7,822.95,1.59999,7,11,1,0,29,0
4941,3,9,9,34,4,1,115,732,"[113,731,116,734]",-142.66,697.07,0.218388758337,185.868686869,2509,0.580859703164,665.222222222,11,316.652787955,2.6877733008,4,2,1,0,29,0
4979,3,9,3,57,5,1,911,550,"[907,546,918,555]",298.21,724.08,0.0366169059849,52.8641151685,1562,0.0579631922617,1390.84375,89,1063.29968522,1.35776196047,3,2,1,0,29,0
4994,3,9,4,62,5,1,262,342,"[254,333,271,350]",202.01,754.94,0.0617906599719,71.3756749076,1465,0.14958533996,1083.74509804,207,898.418746316,1.28572648076,2,4,1,0,29,0
5008,3,9,6,53,5,1,1220,1981,"[1218,1980,1222,1983]",343.76,512.54,0.167869535045,94.2467532468,1472,0.518166049412,467.181818182,14,458.421578625,1.22469926724,5,4,1,0,29,0
5086,3,9,7,59,6,1,734,1344,"[727,1338,742,1352]",271.98,283.67,0.0591449650388,71.6166666667,1370,0.091959748929,1139.25,150,915.673629977,1.3223780035,4,2,1,0,29,0
5125,3,9,2,0,7,1,1481,140,"[1478,135,1489,147]",-263.24,461.58,0.0254215066733,58.7575757576,2543,0.0605608704993,2252.57575758,90,1603.54603723,1.44138882181,1,3,1,0,29,0
5143,3,9,4,42,7,1,1855,323,"[1854,322,1857,326]",-208.22,434.57,0.282369421653,235.166666667,2254,0.580829924021,597.666666667,12,469.606793941,1.77346951552,4,3,1,0,29,0
5164,3,9,1,36,8,1,1855,323,"[1854,322,1856,325]",-531.19,434.65,0.184944001358,217.975,2471,0.440134047281,960.625,10,687.547268028,1.71420941484,1,2,1,0,29,0
5175,3,9,3,43,8,1,1855,323,"[1853,322,1856,325]",-531.22,434.68,0.164870887403,190.575757576,2399,0.426136926583,965.333333333,11,678.816872273,1.70282905173,1,2,1,0,29,0
5200,3,9,8,15,8,1,114,733,"[113,732,115,734]",-788.5,374.14,0.20390661398,211.017857143,2512,0.506059697657,823.857142857,8,348.150660793,2.97249184489,1,1,1,0,29,0
5207,3,9,1,52,9,3,114,731,"[112,730,116,734]",-788.52,51.36,0.118689,136.767,2870,0.47727,1015.55,16,744.865,1.54701,2,6,1,0,29,0
5214,3,9,1,58,9,1,114,733,"[113,732,116,735]",-788.5,51.13,0.117480454344,122.523076923,2730,0.495726495726,920.4,13,792.119580202,1.31662327632,3,6,1,0,29,0
5218,3,9,1,63,9,2,477,832,"[472,827,482,842]",-734.91,36.17,0.10844,167.407,1933,0.168199,1376.37,129,1157.73,1.33345,4,8,1,128,9,35
5220,3,9,1,64,9,2,475,832,"[470,827,481,841]",-735.15,36.23,0.102649,139.204,1648,0.150473,1216.91,106,1031.22,1.31505,4,10,1,128,9,35
5229,3,9,2,62,9,1,485,834,"[479,829,490,844]",-733.78,36.0,0.0970609916409,136.693421053,1751,0.158593069824,1271.63157895,120,1074.28158921,1.31094585828,4,8,1,128,9,35
5234,3,9,3,58,9,1,114,733,"[113,732,115,735]",-788.5,51.16,0.154425963994,150.242424242,2597,0.518861487474,822.666666667,11,710.013835441,1.37026779247,3,3,1,0,29,0
5237,3,9,3,63,9,1,475,835,"[469,826,481,839]",-735.29,36.34,0.0494771487326,80.7609182531,1932,0.109220843972,1551.52631579,94,1227.65516666,1.32959749478,4,6,1,128,9,35
5238,3,9,3,64,9,1,475,831,"[470,827,483,837]",-735.01,36.57,0.0648355,106.496,1844,0.0911047,1536.06,106,1220.58,1.34572,4,7,1,128,9,35
5250,3,9,4,61,9,1,490,827,"[484,824,493,834]",-733.14,37.05,0.0359474144847,60.6615384615,1841,0.0617541369061,1626.84615385,65,1188.56270519,1.41978852688,4,5,1,128,9,35
5252,3,9,4,62,9,2,485,832,"[480,827,493,841]",-733.66,36.35,0.0819067,134.248,1927,0.123029,1504.79,133,1214.5,1.34956,4,8,1,128,9,35
5260,3,9,5,49,9,1,114,733,"[113,732,116,735]",-788.46,51.18,0.197879858657,205.333333333,2629,0.51906779661,832.333333333,12,434.110558819,2.39032809865,1,1,1,0,29,0
5262,3,9,5,62,9,1,483,831,"[479,825,491,839]",-733.74,36.45,0.0558284,93.6069,1943,0.102073,1583.08,113,1205.79,1.39053,4,4,1,128,9,35
5278,3,9,6,62,9,1,483,831,"[479,825,488,836]",-733.96,36.72,0.0420806,69.3005,1874,0.0858895,1577.55,86,1157.99,1.42217,4,4,1,128,9,35
5468,3,9,3,63,11,1,1482,421,"[1478,417,1488,429]",-586.21,-225.85,0.173145929085,206.884427284,1675,0.257993219175,987.971428571,111,808.356771354,1.47812933373,2,2,1,134,6,36
5471,3,9,4,63,11,1,1482,421,"[1478,417,1487,427]",-586.25,-225.71,0.150389910194,172.322580645,1528,0.221659122855,973.516129032,93,732.32461554,1.56465955856,2,2,1,134,6,36
5472,3,9,4,64,11,1,1488,418,"[1484,414,1493,425]",-585.39,-225.38,0.141077414023,184.259370315,1713,0.208539107165,1121.82758621,92,771.938241029,1.69195783691,1,1,1,134,6,36
5477,3,9,5,63,11,1,1482,421,"[1477,416,1489,426]",-586.18,-225.66,0.147211,144.729,1269,0.204321,838.412,114,647.514,1.51833,1,2,1,134,6,36
5479,3,9,6,63,11,1,1483,419,"[1477,414,1490,426]",-586.17,-225.5,0.127943649393,99.6382182295,980,0.181343306649,679.128205128,137,552.330054362,1.40996568484,1,1,1,134,6,36
5480,3,9,6,64,11,1,1488,418,"[1483,413,1494,423]",-585.36,-225.14,0.154089147265,171.269339179,1445,0.21162532796,940.225806452,103,582.321358375,1.90873154427,1,1,1,134,6,36
