 ,X,Y,Value
1,443,327,9
2,444,327,9
3,445,327,10
4,446,327,7
5,447,327,7
6,448,327,9
7,449,327,8
8,450,327,9
9,451,327,10
10,452,327,11
11,453,327,11
12,454,327,14
13,455,327,13
14,456,327,14
15,457,327,12
16,458,327,17
17,459,327,26
18,460,327,35
19,461,327,38
20,462,327,38
21,463,327,31
22,464,327,25
23,465,327,22
24,466,327,19
25,467,327,18
26,468,327,14
27,469,327,14
28,470,327,13
29,471,327,13
30,472,327,13
31,473,327,13
32,474,327,14
33,475,327,12
34,476,327,10
35,477,327,11
36,478,327,11
37,479,327,10
38,480,327,12
39,481,327,14
40,482,327,13
41,483,327,12
42,484,327,15
43,485,327,13
44,486,327,17
45,487,327,17
46,488,327,18
47,489,327,19
48,490,327,20
49,491,327,22
50,492,327,22
51,493,327,19
52,494,327,21
53,495,327,17
54,496,327,17
55,497,327,16
56,498,327,12
57,499,327,14
58,500,327,12
59,501,327,14
60,502,327,12
61,503,327,11
62,504,327,9
63,505,327,10
64,506,327,9
65,507,327,12
66,508,327,11
67,509,327,11
68,510,327,10
69,511,327,12
70,512,327,14
71,443,328,10
72,444,328,10
73,445,328,7
74,446,328,8
75,447,328,8
76,448,328,10
77,449,328,10
78,450,328,13
79,451,328,15
80,452,328,17
81,453,328,15
82,454,328,13
83,455,328,13
84,456,328,14
85,457,328,14
86,458,328,19
87,459,328,32
88,460,328,54
89,461,328,72
90,462,328,71
91,463,328,54
92,464,328,34
93,465,328,23
94,466,328,20
95,467,328,18
96,468,328,15
97,469,328,13
98,470,328,12
99,471,328,13
100,472,328,13
101,473,328,13
102,474,328,14
103,475,328,11
104,476,328,13
105,477,328,10
106,478,328,10
107,479,328,13
108,480,328,11
109,481,328,13
110,482,328,12
111,483,328,15
112,484,328,14
113,485,328,15
114,486,328,16
115,487,328,17
116,488,328,17
117,489,328,18
118,490,328,20
119,491,328,21
120,492,328,21
121,493,328,22
122,494,328,20
123,495,328,19
124,496,328,19
125,497,328,15
126,498,328,15
127,499,328,13
128,500,328,15
129,501,328,12
130,502,328,14
131,503,328,12
132,504,328,10
133,505,328,11
134,506,328,11
135,507,328,11
136,508,328,10
137,509,328,13
138,510,328,12
139,511,328,14
140,512,328,13
141,443,329,7
142,444,329,8
143,445,329,8
144,446,329,8
145,447,329,8
146,448,329,7
147,449,329,7
148,450,329,15
149,451,329,22
150,452,329,24
151,453,329,17
152,454,329,10
153,455,329,11
154,456,329,12
155,457,329,14
156,458,329,16
157,459,329,35
158,460,329,71
159,461,329,107
160,462,329,121
161,463,329,98
162,464,329,58
163,465,329,32
164,466,329,20
165,467,329,19
166,468,329,17
167,469,329,16
168,470,329,12
169,471,329,13
170,472,329,13
171,473,329,13
172,474,329,13
173,475,329,14
174,476,329,12
175,477,329,12
176,478,329,13
177,479,329,12
178,480,329,14
179,481,329,13
180,482,329,15
181,483,329,14
182,484,329,16
183,485,329,14
184,486,329,15
185,487,329,19
186,488,329,20
187,489,329,21
188,490,329,22
189,491,329,21
190,492,329,23
191,493,329,20
192,494,329,22
193,495,329,21
194,496,329,17
195,497,329,17
196,498,329,16
197,499,329,15
198,500,329,13
199,501,329,14
200,502,329,15
201,503,329,13
202,504,329,14
203,505,329,12
204,506,329,12
205,507,329,12
206,508,329,12
207,509,329,11
208,510,329,14
209,511,329,13
210,512,329,13
211,443,330,8
212,444,330,6
213,445,330,6
214,446,330,9
215,447,330,8
216,448,330,7
217,449,330,8
218,450,330,13
219,451,330,18
220,452,330,20
221,453,330,16
222,454,330,9
223,455,330,9
224,456,330,13
225,457,330,12
226,458,330,15
227,459,330,31
228,460,330,72
229,461,330,133
230,462,330,169
231,463,330,147
232,464,330,91
233,465,330,40
234,466,330,19
235,467,330,19
236,468,330,17
237,469,330,15
238,470,330,12
239,471,330,13
240,472,330,13
241,473,330,13
242,474,330,13
243,475,330,13
244,476,330,14
245,477,330,11
246,478,330,12
247,479,330,12
248,480,330,14
249,481,330,13
250,482,330,12
251,483,330,14
252,484,330,15
253,485,330,16
254,486,330,17
255,487,330,18
256,488,330,18
257,489,330,22
258,490,330,20
259,491,330,22
260,492,330,22
261,493,330,22
262,494,330,23
263,495,330,22
264,496,330,19
265,497,330,18
266,498,330,17
267,499,330,16
268,500,330,14
269,501,330,16
270,502,330,13
271,503,330,15
272,504,330,13
273,505,330,13
274,506,330,14
275,507,330,14
276,508,330,14
277,509,330,14
278,510,330,13
279,511,330,13
280,512,330,13
281,443,331,9
282,444,331,6
283,445,331,6
284,446,331,9
285,447,331,8
286,448,331,10
287,449,331,8
288,450,331,10
289,451,331,10
290,452,331,13
291,453,331,11
292,454,331,8
293,455,331,11
294,456,331,14
295,457,331,14
296,458,331,14
297,459,331,22
298,460,331,54
299,461,331,117
300,462,331,164
301,463,331,158
302,464,331,98
303,465,331,42
304,466,331,16
305,467,331,17
306,468,331,18
307,469,331,16
308,470,331,12
309,471,331,13
310,472,331,13
311,473,331,13
312,474,331,13
313,475,331,13
314,476,331,13
315,477,331,14
316,478,331,11
317,479,331,12
318,480,331,11
319,481,331,14
320,482,331,12
321,483,331,14
