Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	dd183952-9029-4716-8ead-c19b6d1d375f
Plate Name	220602 ar jfx646 pcna mscarlet PACE MvR
Measurement	Measurement 1
Evaluation	Evaluation25

[Data]
Row	Column	Plane	Timepoint	Nuclei - Number of Objects	Clustered Nuclei w/o Border Round - Number of Objects	Clustered Nuclei w/o Border - Number of Objects	Spots AR - Number of Objects	coloc AR - Number of Objects	coloc AR - Relative Spot  Intensity - Mean per Well	coloc AR - Corrected Spot  Intensity - Mean per Well	coloc AR - Uncorrected Spot  Peak Intensity - Mean per Well	coloc AR - Spot Contrast - Mean per Well	coloc AR - Spot Background Intensity - Mean per Well	coloc AR - Spot Area [px²] - Mean per Well	coloc AR - Region Intensity - Mean per Well	coloc AR - Spot To Region Intensity - Mean per Well	Clustered Nuclei w/o Border Round Selected - Number of Objects	coloc PCNA - Number of Objects	coloc PCNA - Relative Spot Intensity - Mean per Well	coloc PCNA - Corrected Spot Intensity - Mean per Well	coloc PCNA - Uncorrected Spot Peak Intensity - Mean per Well	coloc PCNA - Spot Contrast - Mean per Well	coloc PCNA - Spot Background Intensity - Mean per Well	coloc PCNA - Spot Area [px²] - Mean per Well	coloc PCNA - Region Intensity - Mean per Well	coloc PCNA - Spot to Region Intensity - Mean per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	Compound	Concentration	Cell Type	Cell Count	
4	8	7	15	115	65	74	24	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.0000000000000004	13497.689999999999	0	37	0	5					
4	8	8	15	112	61	69	18	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.5	13497.689999999999	0	37	0	5					
4	5	1	16	382	209	253	138	5	0.0279058013106	7.88325347311	305.2	0.0561176073313	272.472443978	22.6	265.618569814	1.05559182211	65	4	0.132757710048	351.083984688	3779.75	0.221083938673	2462.03009259	80	2817.79642857	1.02917701277	10	-1	14401.65	0	37	0	5					
4	5	2	16	386	225	254	99	3	0.0298777323482	10.9725783103	394.666666667	0.0604154505998	349.172302738	38.3333333333	338.947781369	1.05758363362	40	1	0.227038006942	358.868606702	2667	0.371636390353	1221.78571429	81	2235	0.707227884111	10	-0.5	14401.65	0	37	0	5					
4	5	3	16	388	227	257	56	1	0.025069945226	7.57380952381	337	0.0672437453816	294.533333333	28	284.380928975	1.06233263934	33	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	0	14401.65	0	37	0	5					
4	5	4	16	396	234	259	45	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	0.50000000000000011	14401.65	0	37	0	5					
4	5	5	16	394	226	258	33	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1	14401.65	0	37	0	5					
4	5	6	16	384	222	258	27	1	0.0373924055279	15.8183229814	472	0.073682128375	407.217391304	56	360.780045784	1.17255851378	17	1	0.197094825715	494.802910053	4163	0.347537325942	2015.67857143	81	2735.69565217	0.917675721525	10	1.4999999999999998	14401.65	0	37	0	5					
4	5	7	16	383	216	258	29	1	0.0258379888268	6.16666666667	260	0.0558375634518	232.5	18	229.503173467	1.03992752284	20	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.0000000000000004	14401.65	0	37	0	5					
4	5	8	16	371	196	248	49	1	0.0255276638255	6.06565656566	262	0.0617056548167	231.545454545	18	222.98101983	1.06561137487	33	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.5	14401.65	0	37	0	5					
4	6	1	16	480	284	323	299	10	0.0283039103979	10.9032593823	423.5	0.0610058566955	374.118725575	35.1	356.633836869	1.08169012606	79	2	0.0695528900346	220.630687831	3754	0.152581328221	2683.3478836	75.5	2591.75070028	1.07464170535	10	-1	14399.619999999999	0	37	0	5					
4	6	2	16	484	297	329	198	4	0.0330328804503	14.248551486	489.75	0.0727041652663	423.62875	42.75	397.518979194	1.11458621489	47	6	0.0709517124866	109.522156185	1596.33333333	0.156686406876	1104.95979769	64.1666666667	1304.548838	0.954966402776	10	-0.5	14399.619999999999	0	37	0	5					
4	6	3	16	497	305	338	156	4	0.0463045498593	21.487919122	523.25	0.085500034988	440.095366555	55.75	425.557206707	1.1018988817	37	2	0.290019648963	812.186728395	3949	0.383989167156	1514.375	81	2402.33571429	1.17340418921	10	0	14399.619999999999	0	37	0	5					
4	6	4	16	496	310	336	104	8	0.0297315951991	13.7742611117	529.5	0.0842231960284	446.138139759	43.625	420.68549989	1.11027018076	27	3	0.150319406151	499.194764451	4738	0.256157779778	2739.54761905	67.6666666667	2413.99444444	1.42110500638	10	0.50000000000000011	14399.619999999999	0	37	0	5					
4	6	5	16	497	312	337	73	4	0.0354306304136	17.5975266375	566.25	0.0796125016545	482.602215719	55.5	451.31446795	1.10487436111	30	2	0.192423690978	389.961772487	2704	0.286575093979	1342.56785714	73	1193.20723684	1.60775293261	10	1	14399.619999999999	0	37	0	5					
4	6	6	16	492	303	333	73	2	0.0264874962566	11.8539595325	517	0.0760928676721	433.591880342	31	441.649203164	0.991386486842	34	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1.4999999999999998	14399.619999999999	0	37	0	5					
4	6	7	16	486	292	329	58	2	0.0296437516952	14.3537749288	541	0.0736744069407	455.741666667	52.5	465.310163722	1.02838651828	37	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.0000000000000004	14399.619999999999	0	37	0	5					
4	6	8	16	476	282	327	59	1	0.029797865092	7.46869070209	270	0.0522696011004	243.176470588	31	217.798616006	1.15081154273	49	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.5	14399.619999999999	0	37	0	5					
4	7	1	16	349	165	246	111	2	0.0304253374908	11.3664904863	406.5	0.0572187676114	362.559090909	36.5	339.393693843	1.10174581372	49	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	-1	14401.027	0	37	0	5					
4	7	2	16	355	208	258	76	1	0.0261645842974	6.65196078431	275	0.0524637218944	247.583333333	17	250.55540146	1.01468694203	40	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	-0.5	14401.027	0	37	0	5					
4	7	3	16	361	214	259	68	2	0.0283906337485	36.287213438	1403	0.0620552386149	1249.15922619	61.5	1300.81112667	0.978280331061	31	2	0.0455908405991	126.199119594	2545.5	0.104002550755	2067.93650794	67.5	2434.61636829	0.900614792826	10	0	14401.027	0	37	0	5					
4	7	4	16	358	221	259	49	1	0.0420227450176	45.4824175824	1196	0.0712784648775	1036.84615385	70	1026.59071498	1.05429413654	32	1	0.0763226899593	186.140726934	3063	0.152430005968	2252.72413793	74	2112.22580645	1.15464211138	10	0.50000000000000011	14401.027	0	37	0	5					
4	7	5	16	356	210	256	46	1	0.0274243991178	11.7700534759	455	0.0430854291686	417.411764706	33	382.411733855	1.12230295304	33	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1	14401.027	0	37	0	5					
4	7	6	16	358	200	253	39	1	0.0259969712267	8.58333333333	369	0.0686617593822	321.583333333	18	366.798012148	0.900132104679	27	1	0.271280885361	744.2625	4657	0.399286384977	1999.25	80	2806.34782609	0.977609573018	10	1.4999999999999998	14401.027	0	37	0	5					
4	7	7	16	359	193	252	45	1	0.0253311768836	10.8144257703	468	0.0586952130883	416.107142857	51	387.398305733	1.10202229155	34	1	0.0616473970674	198.798214286	3852	0.120098866463	3025.96428571	80	2987.42857143	1.07944421863	10	2.0000000000000004	14401.027	0	37	0	5					
4	7	8	16	350	179	248	41	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.5	14401.027	0	37	0	5					
4	8	1	16	108	63	73	99	1	0.0270076924372	11.7545787546	470	0.0520705644087	423.476190476	39	407.743615855	1.06741283568	28	1	0.0645534807382	54.1976127321	968	0.104153555695	785.379310345	78	917.272727273	0.915296942899	10	-1	14399.48	0	37	0	5					
4	8	2	16	106	63	73	72	2	0.0421165476644	35.6459786638	948.5	0.0831523614905	804.349789916	82	784.257250313	1.07107172837	21	2	0.0995057029646	420.600121252	5559.5	0.183300008952	3842.76785714	80.5	4273.90909091	0.997533613306	10	-0.5	14399.48	0	37	0	5					
4	8	3	16	107	65	73	87	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	0	14399.48	0	37	0	5					
4	8	4	16	111	69	79	51	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	0.50000000000000011	14399.48	0	37	0	5					
4	8	5	16	115	69	78	34	1	0.0268271220492	27.8191666667	1214	0.0921391172925	1009.16	48	1056.01711602	0.981971931079	13	1	0.0799222391797	1318.15255732	20029	0.137888985154	15174.7857143	81	15129.25	1.0901358806	10	1	14399.48	0	37	0	5					
4	8	6	16	111	69	76	31	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1.4999999999999998	14399.48	0	37	0	5					
4	8	7	16	111	66	74	27	1	0.136136756903	1121.62385681	10706	0.201347071971	7117.3255814	178	4237.65836077	1.94422219461	12	1	0.0591575538173	231.849977609	4595	0.109589155162	3687.34482759	77	3522.6	1.11258581877	10	2.0000000000000004	14399.48	0	37	0	5					
4	8	8	16	111	65	73	18	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.5	14399.48	0	37	0	5					
4	5	1	17	385	205	252	99	1	0.0376189621117	15.5185185185	470	0.0841983852364	397	54	371.285830247	1.11105376212	52	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	-1	15301.07	0	37	0	5					
4	5	2	17	388	220	256	48	1	0.0275142551231	6.27840909091	257	0.0732725892179	221.909090909	16	213.310295414	1.06974442821	34	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	-0.5	15301.07	0	37	0	5					
4	5	3	17	396	230	261	46	3	0.0327479050634	14.1692625632	450	0.0640842169002	394.880643275	37.6666666667	352.282775896	1.15491804623	27	1	0.0626657509327	85.715641953	1569	0.100625070461	1282.10714286	79	1445.91304348	0.945992423943	10	0	15301.07	0	37	0	5					
4	5	4	17	398	234	263	40	1	0.0666680504569	24.0459893048	441	0.134206219313	336.636363636	85	290.493802909	1.24161806321	23	1	0.10770803553	553.202279202	7412	0.235855902033	4582.92592593	78	5029.53846154	1.02119274848	10	0.50000000000000011	15301.07	0	37	0	5					
4	5	5	17	399	227	264	35	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1	15301.07	0	37	0	5					
4	5	6	17	398	224	262	27	2	0.0265593747981	7.56277056277	316	0.0665954706788	276.583333333	34.5	255.987644309	1.10999929182	22	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1.4999999999999998	15301.07	0	37	0	5					
4	5	7	17	389	216	257	32	2	0.025613664224	6.16944444444	260.5	0.0526064000141	234.505555556	25.5	219.272741905	1.09754898613	21	1	0.0399484163262	46.6494932432	1374	0.10136142179	1121.09375	74	1134.41176471	1.02938216931	10	2.0000000000000004	15301.07	0	37	0	5					
4	5	8	17	381	194	253	56	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.5	15301.07	0	37	0	5					
4	6	1	17	489	294	338	253	2	0.0316512259408	13.5458333333	466	0.0684507804518	403.991666667	35	382.280964547	1.07855041395	76	1	0.0540736769037	63.4581105169	1427	0.124910419951	1110.09090909	51	1156.85714286	1.0144286413	10	-1	15299.039999999999	0	37	0	5					
4	6	2	17	494	307	339	203	2	0.0271967209739	12.7791056461	525	0.0629781931025	461.492424242	44.5	445.031792755	1.06090616301	53	1	0.0595807078163	174.76489533	3697	0.145383194299	2758.48148148	69	2992.61904762	0.980160297765	10	-0.5	15299.039999999999	0	37	0	5					
4	6	3	17	489	307	336	155	3	0.0279816400174	17.07953468	687.333333333	0.0697705678926	597.264233954	40.3333333333	563.424923808	1.08557910114	38	3	0.105783336359	420.166923978	3536	0.189815189312	1983.48576923	62	1896.82602339	1.12831921312	10	0	15299.039999999999	0	37	0	5					
4	6	4	17	497	311	338	127	3	0.0315280462878	17.1533247533	629.666666667	0.0816426411711	536.172222222	47.6666666667	527.946129406	1.04546798906	34	3	0.0861604623222	218.366276416	3137.66666667	0.165472202766	2198.21869489	73.6666666667	2478.19107063	0.966360735562	10	0.50000000000000011	15299.039999999999	0	37	0	5					
4	6	5	17	489	314	338	81	1	0.0253063094011	7.75438596491	331	0.0513499205929	298.666666667	19	351.605533864	0.871490983843	33	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1	15299.039999999999	0	37	0	5					
4	6	6	17	489	310	339	68	3	0.0255860250775	8.61722754743	370.333333333	0.0586071019922	328.388111888	26.6666666667	310.929630901	1.08570485281	34	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1.4999999999999998	15299.039999999999	0	37	0	5					
4	6	7	17	481	309	340	48	2	0.0370490228264	15.4193783069	469	0.0778054664333	401.264550265	48	365.007949368	1.1511928515	37	1	0.128864571296	519.995590829	5478	0.218251856559	3515.21428571	81	4047.875	0.996871167352	10	2.0000000000000004	15299.039999999999	0	37	0	5					
4	6	8	17	482	282	337	91	5	0.0303725556678	10.7635065826	382.6	0.0601528698494	339.834454241	24	302.391788635	1.15456391344	50	4	0.0976062924461	293.715025391	3599	0.194212890167	2230.4860769	77.5	2543.89150029	1.0278141251	10	2.5	15299.039999999999	0	37	0	5					
4	7	1	17	350	164	245	115	4	0.0483134848752	42.1114031512	1148.75	0.141842942329	907.789004937	59.75	952.089665317	1.03677835777	49	4	0.0608987295578	94.0364839901	1718.75	0.117116631053	1357.67631363	68.75	1567.81788932	0.931302003692	10	-1	15298.543	0	37	0	5					
4	7	2	17	356	210	255	80	1	0.0342151219197	14.6944444444	463	0.0549367088608	414.777777778	36	404.198318862	1.06252847224	35	1	0.0447355652596	55.32	1451	0.102466302977	1181.28	65	1442.02777778	0.857542426752	10	-0.5	15298.543	0	37	0	5					
4	7	3	17	353	208	249	58	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	0	15298.543	0	37	0	5					
4	7	4	17	360	211	250	67	2	0.0354789882859	26.5783416876	787.5	0.0711856927005	670.292293233	53	675.922939413	1.04376664928	27	1	0.0558765071189	121.632996633	2521	0.101791076183	2055.18518519	77	1877.70588235	1.15929667275	10	0.50000000000000011	15298.543	0	37	0	5					
4	7	5	17	366	205	251	47	1	0.0262229459258	10.3066666667	424	0.0511527972895	382.733333333	25	358.03354389	1.0977742357	28	1	0.0895298237248	179.073076923	3261	0.283333585602	1821.07692308	60	2286.56	0.874741970471	10	1	15298.543	0	37	0	5					
4	7	6	17	360	196	254	44	1	0.0309979841743	19.8130769231	704	0.0639584088986	619.36	52	533.199448461	1.19875044651	30	1	0.0542837492631	152.010582011	3324	0.113141654308	2648.28571429	81	2001.69565217	1.39896207161	10	1.4999999999999998	15298.543	0	37	0	5					
4	7	7	17	360	184	250	41	1	0.0326253752919	22.0785953177	739	0.0605228676608	654.652173913	52	593.645265349	1.13995816817	26	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.0000000000000004	15298.543	0	37	0	5					
4	7	8	17	352	168	245	23	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.5	15298.543	0	37	0	5					
4	8	1	17	113	66	76	97	2	0.0297640101467	22.1631944444	837	0.0752720691842	719.931547619	55.5	761.195997129	0.974906259179	21	2	0.0684087896969	52.4849420849	928	0.140785280139	694.361904762	77.5	794.176470588	0.940404147574	10	-1	15296.746	0	37	0	5					
4	8	2	17	115	67	77	36	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	-0.5	15296.746	0	37	0	5					
4	8	3	17	115	68	77	34	1	0.0257318040184	20.0347826087	848	0.0556683175016	758.565217391	45	702.674836912	1.10805163228	14	1	0.0729739065437	568.205467372	9075	0.113960676004	7218.21428571	81	8292	0.939027948997	10	0	15296.746	0	37	0	5					
4	8	4	17	114	70	78	38	1	0.0301821451369	23.7825567503	925	0.0952025960358	764.185185185	62	796.625875865	0.989131492974	13	1	0.0555648267075	189.676366843	3972	0.103957595069	3223.92857143	81	3769.3125	0.905630652346	10	0.50000000000000011	15296.746	0	37	0	5					
4	8	5	17	114	69	77	15	1	0.0324412173793	25.6102766798	901	0.0823953409417	763.826086957	55	802.60612642	0.983591250615	10	1	0.111590636294	424.014109347	5088	0.202309016642	3375.71428571	81	3900.9375	0.974055184186	10	1	15296.746	0	37	0	5					
4	8	6	17	113	66	75	7	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1.4999999999999998	15296.746	0	37	0	5					
4	8	7	17	114	62	71	11	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.0000000000000004	15296.746	0	37	0	5					
4	8	8	17	114	59	70	22	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.5	15296.746	0	37	0	5					
4	5	1	18	385	193	251	107	2	0.0262517157958	7.07682880845	301	0.0678207399978	263.604166667	21.5	252.151720365	1.0746532341	46	2	0.0972750022502	131.027496626	1542.5	0.188278904085	999.544871795	70.5	1012.06756757	1.10262786032	10	-1	16201.503999999999	0	37	0	5					
4	5	2	18	391	215	253	96	2	0.027116261045	7.81436090226	320	0.064337547307	280.791353383	30	277.033264413	1.04191319816	42	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	-0.5	16201.503999999999	0	37	0	5					
4	5	3	18	402	227	254	64	3	0.0258710515091	7.96683184143	338.333333333	0.0596917362565	300.702865762	27	293.375269994	1.05148707346	31	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	0	16201.503999999999	0	37	0	5					
4	5	4	18	400	231	261	56	2	0.0254638483012	9.03683097808	387	0.0561221134274	345.846889952	40.5	341.222280854	1.04060068436	26	1	0.086453981418	146.715608466	2012	0.129600481227	1550.32142857	81	1784.23076923	0.951130911036	10	0.50000000000000011	16201.503999999999	0	37	0	5					
4	5	5	18	401	232	261	30	3	0.029516800986	10.0831746032	382.333333333	0.0604510340941	338.444047619	28	331.281430635	1.06657607041	24	1	0.1073743278	110.394230769	1496	0.239574868142	917.730769231	64	1069.90909091	0.960946129663	10	1	16201.503999999999	0	37	0	5					
4	5	6	18	394	228	259	28	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1.4999999999999998	16201.503999999999	0	37	0	5					
4	5	7	18	394	213	251	32	1	0.0262820512821	5.85714285714	242	0.0544662309368	217	21	197.968880507	1.1257180537	23	1	0.0670532669548	68.0925925926	1210	0.121716738197	947.407407407	76	825.485714286	1.23018482625	10	2.0000000000000004	16201.503999999999	0	37	0	5					
4	5	8	18	382	198	250	36	2	0.0491807848972	15.3757967033	388	0.117530221883	307.64	54	267.486015927	1.21991921411	29	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.5	16201.503999999999	0	37	0	5					
4	6	1	18	486	296	335	299	6	0.033478462152	13.6903276632	467	0.0810729995002	399.194253459	40.8333333333	378.712269312	1.08340034806	77	3	0.0462364705764	100.753574705	2247	0.117099672073	1754.0970696	67	1844.37137681	1.01590581223	10	-1	16199.427	0	37	0	5					
4	6	2	18	483	309	336	228	10	0.0282934355047	10.5574981296	413.8	0.0665889426882	361.09331543	38.9	348.797899832	1.075333449	48	9	0.108439377847	168.573200561	1926.33333333	0.212021722425	1160.85309661	65.7777777778	1224.47102585	1.07760666118	10	-0.5	16199.427	0	37	0	5					
4	6	3	18	492	317	343	145	5	0.0309509484096	14.4301832874	518.4	0.0786804056613	434.971624728	54.2	417.385160127	1.06530172635	36	3	0.129954533762	272.857896778	2511.66666667	0.230573520373	1314.50732601	75.3333333333	1808.79814815	0.927232205913	10	0	16199.427	0	37	0	5					
4	6	4	18	494	317	345	123	2	0.0413987388963	21.0529135165	525.5	0.0773147681077	443.214733542	50.5	476.679748319	0.984379373938	35	2	0.0896246829337	237.319725028	3250.5	0.149321447613	2403.03373016	79	3020.41176471	0.874170034046	10	0.50000000000000011	16199.427	0	37	0	5					
4	6	5	18	490	318	346	92	2	0.0333566978095	18.864751704	665	0.0974126755811	546.834615385	66.5	540.520562699	1.04657873113	37	2	0.16750431314	407.113425926	3441	0.288537917941	1631.93518519	72	2492.53918495	0.864982167392	10	1	16199.427	0	37	0	5					
4	6	6	18	486	310	343	54	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1.4999999999999998	16199.427	0	37	0	5					
4	6	7	18	477	301	341	39	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.0000000000000004	16199.427	0	37	0	5					
4	6	8	18	480	290	343	71	2	0.0258897408803	7.90545787546	330	0.0518460491082	297.46978022	23	266.202868138	1.14740985658	56	1	0.0567833121532	65.4285714286	1331	0.100991152011	1086.82142857	80	1106.4	1.0414407086	10	2.5	16199.427	0	37	0	5					
4	7	1	18	338	162	244	109	1	0.0298220270151	56.1568431568	2157	0.0828560345024	1826.90909091	91	1910.17670536	0.985807191966	46	1	0.057553631122	157.162754304	3187	0.10649050053	2573.55555556	71	2886.18181818	0.946135233982	10	-1	16198.912999999999	0	37	0	5					
4	7	2	18	353	203	251	80	1	0.0326439148647	62.8575555556	2073	0.0534354377669	1862.69444444	125	2079.68069316	0.925888289646	36	1	0.0902143417187	235.802469136	3054	0.124447717231	2378	81	2931.54545455	0.891612465051	10	-0.5	16198.912999999999	0	37	0	5					
4	7	3	18	351	206	250	64	2	0.0282707336743	22.3732352941	870	0.0789755782995	739.104072398	63	726.944088434	1.02335797592	32	2	0.100304931387	198.818826135	1862.5	0.205104548435	1140.05714286	62	807.455882353	1.45877201828	10	0	16198.912999999999	0	37	0	5					
4	7	4	18	359	208	253	52	2	0.027383312053	8.74807692308	351.5	0.0614374576186	310.825	28	313.404875329	1.01968125603	27	2	0.128379917437	448.975461541	5450	0.281777504976	3055.26488095	71.5	3519.33333333	0.995711406278	10	0.50000000000000011	16198.912999999999	0	37	0	5					
4	7	5	18	358	201	251	54	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1	16198.912999999999	0	37	0	5					
4	7	6	18	364	194	253	59	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33	1	0.205548514205	173.330687831	1469	0.37358490566	669.928571429	81	1400.75675676	0.602002635498	10	1.4999999999999998	16198.912999999999	0	37	0	5					
4	7	7	18	363	178	249	27	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.0000000000000004	16198.912999999999	0	37	0	5					
4	7	8	18	350	166	247	37	1	0.028560418387	11.2294372294	425	0.0533459223416	381.952380952	44	376.445585997	1.04445856933	26	1	0.084448605876	152.933977456	2463	0.195330193766	1658.03703704	69	1380.04255319	1.31225737229	10	2.5	16198.912999999999	0	37	0	5					
4	8	1	18	112	66	76	112	2	0.0265626327991	14.5489432703	621.5	0.0764890649161	533.034482759	60	527.586955697	1.03795796154	21	1	0.0839583272107	151.156084656	2171	0.136585457061	1649.21428571	81	1801	0.999650399984	10	-1	16197.196	0	37	0	5					
4	8	2	18	108	71	79	96	1	0.0309883074556	36.9766708701	1283	0.0519543999622	1156.26923077	61	1123.15824533	1.0624022987	17	1	0.0258188149405	21.1897993311	985	0.103937238086	799.52173913	52	851.8	0.963502627919	10	-0.5	16197.196	0	37	0	5					
4	8	3	18	114	74	83	39	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	0	16197.196	0	37	0	5					
4	8	4	18	119	75	80	18	1	0.027405993899	24.4664031621	958	0.0491313654239	868.272727273	46	736.147391139	1.21271791652	12	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	0.50000000000000011	16197.196	0	37	0	5					
4	8	5	18	116	74	81	29	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1	16197.196	0	37	0	5					
4	8	6	18	117	71	80	9	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1.4999999999999998	16197.196	0	37	0	5					
4	8	7	18	118	70	78	32	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14	1	0.0504077094144	68	1572	0.101997896951	1281	45	1304	1.03450920245	10	2.0000000000000004	16197.196	0	37	0	5					
4	8	8	18	116	64	76	7	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.5	16197.196	0	37	0	5					
4	5	1	19	386	198	251	95	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	-1	17100.924	0	37	0	5					
4	5	2	19	393	213	252	87	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	-0.5	17100.924	0	37	0	5					
4	5	3	19	400	226	255	56	1	0.0287062524577	8.98461538462	345	0.0631741140216	304	65	302.777265429	1.03371240552	26	1	0.104945275598	174.216931217	2031	0.155008530344	1485.85714286	81	1570.86956522	1.05678670644	10	0	17100.924	0	37	0	5					
4	5	4	19	400	229	256	48	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	0.50000000000000011	17100.924	0	37	0	5					
4	5	5	19	402	223	255	41	2	0.0269273548554	8.26222358722	336	0.0591862439613	298.393181818	27.5	279.559867529	1.09688271953	23	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1	17100.924	0	37	0	5					
4	5	6	19	395	223	258	33	1	0.0289929984493	9.04029304029	337	0.0535048695443	302.769230769	21	282.344188868	1.1043596295	22	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1.4999999999999998	17100.924	0	37	0	5					
