Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	8fd0304e-39d0-4a3d-ab98-c9ca25b4879e
Plate Name	220616 ar jfx646 pcna mscarlet PACE GJK
Measurement	Measurement 1
Evaluation	Evaluation4

[Data]
Row	Column	Plane	Timepoint	Nuclei - Number of Objects	Nuclei Selected - Number of Objects	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	Compound	Concentration	Cell Type	Cell Count	
3	6	1	11	240	37	11	-2	9903.117	0	37	0	5					
3	6	2	11	272	45	11	-1.5	9903.117	0	37	0	5					
3	6	3	11	274	40	11	-1	9903.117	0	37	0	5					
3	6	4	11	306	52	11	-0.49999999999999989	9903.117	0	37	0	5					
3	6	5	11	293	42	11	0	9903.117	0	37	0	5					
3	6	6	11	307	54	11	0.49999999999999989	9903.117	0	37	0	5					
3	6	7	11	311	63	11	1.0000000000000002	9903.117	0	37	0	5					
3	6	8	11	301	56	11	1.5	9903.117	0	37	0	5					
3	6	9	11	290	55	11	2	9903.117	0	37	0	5					
3	8	1	11	159	13	11	-2	9902.943	0	37	0	5					
3	8	2	11	173	18	11	-1.5	9902.943	0	37	0	5					
3	8	3	11	175	27	11	-1	9902.943	0	37	0	5					
3	8	4	11	187	32	11	-0.49999999999999989	9902.943	0	37	0	5					
3	8	5	11	197	32	11	0	9902.943	0	37	0	5					
3	8	6	11	199	45	11	0.49999999999999989	9902.943	0	37	0	5					
3	8	7	11	207	47	11	1.0000000000000002	9902.943	0	37	0	5					
3	8	8	11	197	34	11	1.5	9902.943	0	37	0	5					
3	8	9	11	192	22	11	2	9902.943	0	37	0	5					
3	9	1	11	196	27	11	-2	9901.226999999999	0	37	0	5					
3	9	2	11	205	22	11	-1.5	9901.226999999999	0	37	0	5					
3	9	3	11	216	25	11	-1	9901.226999999999	0	37	0	5					
3	9	4	11	221	24	11	-0.49999999999999989	9901.226999999999	0	37	0	5					
3	9	5	11	225	29	11	0	9901.226999999999	0	37	0	5					
3	9	6	11	221	47	11	0.49999999999999989	9901.226999999999	0	37	0	5					
3	9	7	11														
3	9	8	11														
3	9	9	11														
3	4	1	12	245	39	11	-2	10801.817	0	37	0	5					
3	4	2	12	251	44	11	-1.5	10801.817	0	37	0	5					
3	4	3	12	267	47	11	-1	10801.817	0	37	0	5					
3	4	4	12	269	42	11	-0.49999999999999989	10801.817	0	37	0	5					
3	4	5	12	265	40	11	0	10801.817	0	37	0	5					
3	4	6	12	288	55	11	0.49999999999999989	10801.817	0	37	0	5					
3	4	7	12	283	49	11	1.0000000000000002	10801.817	0	37	0	5					
3	4	8	12	269	47	11	1.5	10801.817	0	37	0	5					
3	4	9	12	258	41	11	2	10801.817	0	37	0	5					
3	6	1	12	224	31	11	-2	10801.412999999999	0	37	0	5					
3	6	2	12	246	33	11	-1.5	10801.412999999999	0	37	0	5					
3	6	3	12	265	45	11	-1	10801.412999999999	0	37	0	5					
3	6	4	12	281	43	11	-0.49999999999999989	10801.412999999999	0	37	0	5					
3	6	5	12	303	46	11	0	10801.412999999999	0	37	0	5					
3	6	6	12	305	48	11	0.49999999999999989	10801.412999999999	0	37	0	5					
3	6	7	12	313	64	11	1.0000000000000002	10801.412999999999	0	37	0	5					
3	6	8	12	323	75	11	1.5	10801.412999999999	0	37	0	5					
3	6	9	12	293	53	11	2	10801.412999999999	0	37	0	5					
3	8	1	12	165	19	11	-2	10801.693	0	37	0	5					
3	8	2	12	173	16	11	-1.5	10801.693	0	37	0	5					
3	8	3	12	183	25	11	-1	10801.693	0	37	0	5					
3	8	4	12	188	29	11	-0.49999999999999989	10801.693	0	37	0	5					
3	8	5	12	195	36	11	0	10801.693	0	37	0	5					
3	8	6	12	202	40	11	0.49999999999999989	10801.693	0	37	0	5					
3	8	7	12	199	36	11	1.0000000000000002	10801.693	0	37	0	5					
3	8	8	12	198	34	11	1.5	10801.693	0	37	0	5					
3	8	9	12	193	29	11	2	10801.693	0	37	0	5					
3	9	1	12	197	29	11	-2	10800.817	0	37	0	5					
3	9	2	12	205	29	11	-1.5	10800.817	0	37	0	5					
3	9	3	12	214	22	11	-1	10800.817	0	37	0	5					
3	9	4	12	220	28	11	-0.49999999999999989	10800.817	0	37	0	5					
3	9	5	12	227	37	11	0	10800.817	0	37	0	5					
3	9	6	12	226	39	11	0.49999999999999989	10800.817	0	37	0	5					
3	9	7	12														
3	9	8	12														
3	9	9	12														
3	4	1	13	264	54	11	-2	11702.234	0	37	0	5					
3	4	2	13	250	35	11	-1.5	11702.234	0	37	0	5					
3	4	3	13	267	48	11	-1	11702.234	0	37	0	5					
3	4	4	13	274	35	11	-0.49999999999999989	11702.234	0	37	0	5					
3	4	5	13	277	44	11	0	11702.234	0	37	0	5					
3	4	6	13	270	50	11	0.49999999999999989	11702.234	0	37	0	5					
3	4	7	13	270	45	11	1.0000000000000002	11702.234	0	37	0	5					
3	4	8	13	258	38	11	1.5	11702.234	0	37	0	5					
3	4	9	13	250	51	11	2	11702.234	0	37	0	5					
3	6	1	13	224	31	11	-2	11701.83	0	37	0	5					
3	6	2	13	242	32	11	-1.5	11701.83	0	37	0	5					
3	6	3	13	264	41	11	-1	11701.83	0	37	0	5					
3	6	4	13	295	51	11	-0.49999999999999989	11701.83	0	37	0	5					
3	6	5	13	302	43	11	0	11701.83	0	37	0	5					
3	6	6	13	307	57	11	0.49999999999999989	11701.83	0	37	0	5					
3	6	7	13	309	58	11	1.0000000000000002	11701.83	0	37	0	5					
3	6	8	13	324	67	11	1.5	11701.83	0	37	0	5					
3	6	9	13	290	49	11	2	11701.83	0	37	0	5					
3	8	1	13	170	25	11	-2	11701.922999999999	0	37	0	5					
3	8	2	13	176	24	11	-1.5	11701.922999999999	0	37	0	5					
3	8	3	13	176	25	11	-1	11701.922999999999	0	37	0	5					
3	8	4	13	190	29	11	-0.49999999999999989	11701.922999999999	0	37	0	5					
3	8	5	13	194	38	11	0	11701.922999999999	0	37	0	5					
3	8	6	13	202	42	11	0.49999999999999989	11701.922999999999	0	37	0	5					
3	8	7	13	190	37	11	1.0000000000000002	11701.922999999999	0	37	0	5					
3	8	8	13	188	27	11	1.5	11701.922999999999	0	37	0	5					
3	8	9	13	185	31	11	2	11701.922999999999	0	37	0	5					
3	9	1	13	194	32	11	-2	11700.113	0	37	0	5					
3	9	2	13	202	24	11	-1.5	11700.113	0	37	0	5					
3	9	3	13	220	28	11	-1	11700.113	0	37	0	5					
3	9	4	13	217	25	11	-0.49999999999999989	11700.113	0	37	0	5					
3	9	5	13	229	29	11	0	11700.113	0	37	0	5					
3	9	6	13	240	42	11	0.49999999999999989	11700.113	0	37	0	5					
3	9	7	13														
3	9	8	13														
3	9	9	13														
3	4	1	14	246	40	11	-2	12602.527	0	37	0	5					
3	4	2	14	249	44	11	-1.5	12602.527	0	37	0	5					
3	4	3	14	268	43	11	-1	12602.527	0	37	0	5					
3	4	4	14	275	39	11	-0.49999999999999989	12602.527	0	37	0	5					
3	4	5	14	274	49	11	0	12602.527	0	37	0	5					
3	4	6	14	271	50	11	0.49999999999999989	12602.527	0	37	0	5					
3	4	7	14	281	51	11	1.0000000000000002	12602.527	0	37	0	5					
3	4	8	14	281	43	11	1.5	12602.527	0	37	0	5					
3	4	9	14	259	37	11	2	12602.527	0	37	0	5					
3	6	1	14	224	32	11	-2	12603.529999999999	0	37	0	5					
3	6	2	14	249	39	11	-1.5	12603.529999999999	0	37	0	5					
3	6	3	14	251	37	11	-1	12603.529999999999	0	37	0	5					
3	6	4	14	287	53	11	-0.49999999999999989	12603.529999999999	0	37	0	5					
3	6	5	14	295	52	11	0	12603.529999999999	0	37	0	5					
3	6	6	14	300	53	11	0.49999999999999989	12603.529999999999	0	37	0	5					
3	6	7	14	309	71	11	1.0000000000000002	12603.529999999999	0	37	0	5					
3	6	8	14	312	68	11	1.5	12603.529999999999	0	37	0	5					
3	6	9	14	292	63	11	2	12603.529999999999	0	37	0	5					
3	8	1	14	167	21	11	-2	12604.9	0	37	0	5					
3	8	2	14	171	21	11	-1.5	12604.9	0	37	0	5					
3	8	3	14	184	25	11	-1	12604.9	0	37	0	5					
3	8	4	14	192	31	11	-0.49999999999999989	12604.9	0	37	0	5					
3	8	5	14	190	41	11	0	12604.9	0	37	0	5					
3	8	6	14	200	37	11	0.49999999999999989	12604.9	0	37	0	5					
3	8	7	14	185	35	11	1.0000000000000002	12604.9	0	37	0	5					
3	8	8	14	187	36	11	1.5	12604.9	0	37	0	5					
3	8	9	14	185	37	11	2	12604.9	0	37	0	5					
3	9	1	14	195	23	11	-2	12604.226999999999	0	37	0	5					
3	9	2	14	207	21	11	-1.5	12604.226999999999	0	37	0	5					
3	9	3	14	220	19	11	-1	12604.226999999999	0	37	0	5					
3	9	4	14	222	32	11	-0.49999999999999989	12604.226999999999	0	37	0	5					
3	9	5	14	234	45	11	0	12604.226999999999	0	37	0	5					
3	9	6	14	236	44	11	0.49999999999999989	12604.226999999999	0	37	0	5					
3	9	7	14														
3	9	8	14														
3	9	9	14														
3	4	1	15	255	36	11	-2	13502.073999999999	0	37	0	5					
3	4	2	15	271	49	11	-1.5	13502.073999999999	0	37	0	5					
3	4	3	15	268	47	11	-1	13502.073999999999	0	37	0	5					
3	4	4	15	270	44	11	-0.49999999999999989	13502.073999999999	0	37	0	5					
3	4	5	15	285	58	11	0	13502.073999999999	0	37	0	5					
3	4	6	15	265	39	11	0.49999999999999989	13502.073999999999	0	37	0	5					
3	4	7	15	264	46	11	1.0000000000000002	13502.073999999999	0	37	0	5					
3	4	8	15	255	43	11	1.5	13502.073999999999	0	37	0	5					
3	4	9	15	250	37	11	2	13502.073999999999	0	37	0	5					
3	6	1	15	220	35	11	-2	13502.369999999999	0	37	0	5					
3	6	2	15	239	40	11	-1.5	13502.369999999999	0	37	0	5					
3	6	3	15	256	44	11	-1	13502.369999999999	0	37	0	5					
3	6	4	15	282	45	11	-0.49999999999999989	13502.369999999999	0	37	0	5					
3	6	5	15	300	48	11	0	13502.369999999999	0	37	0	5					
3	6	6	15	309	56	11	0.49999999999999989	13502.369999999999	0	37	0	5					
3	6	7	15	303	54	11	1.0000000000000002	13502.369999999999	0	37	0	5					
3	6	8	15	308	66	11	1.5	13502.369999999999	0	37	0	5					
3	6	9	15	289	68	11	2	13502.369999999999	0	37	0	5					
3	8	1	15	159	21	11	-2	13505.13	0	37	0	5					
3	8	2	15	177	27	11	-1.5	13505.13	0	37	0	5					
3	8	3	15	179	24	11	-1	13505.13	0	37	0	5					
3	8	4	15	197	38	11	-0.49999999999999989	13505.13	0	37	0	5					
3	8	5	15	197	41	11	0	13505.13	0	37	0	5					
3	8	6	15	194	41	11	0.49999999999999989	13505.13	0	37	0	5					
3	8	7	15	189	45	11	1.0000000000000002	13505.13	0	37	0	5					
3	8	8	15	186	37	11	1.5	13505.13	0	37	0	5					
3	8	9	15	179	33	11	2	13505.13	0	37	0	5					
3	9	1	15	197	24	11	-2	13504.74	0	37	0	5					
3	9	2	15	204	24	11	-1.5	13504.74	0	37	0	5					
3	9	3	15	211	23	11	-1	13504.74	0	37	0	5					
3	9	4	15	231	38	11	-0.49999999999999989	13504.74	0	37	0	5					
3	9	5	15	226	34	11	0	13504.74	0	37	0	5					
3	9	6	15	227	43	11	0.49999999999999989	13504.74	0	37	0	5					
3	9	7	15														
3	9	8	15														
3	9	9	15														
3	4	1	16	240	52	11	-2	14401.493999999999	0	37	0	5					
3	4	2	16	252	42	11	-1.5	14401.493999999999	0	37	0	5					
3	4	3	16	262	48	11	-1	14401.493999999999	0	37	0	5					
3	4	4	16	263	41	11	-0.49999999999999989	14401.493999999999	0	37	0	5					
3	4	5	16	270	49	11	0	14401.493999999999	0	37	0	5					
3	4	6	16	268	45	11	0.49999999999999989	14401.493999999999	0	37	0	5					
3	4	7	16	267	45	11	1.0000000000000002	14401.493999999999	0	37	0	5					
3	4	8	16	256	43	11	1.5	14401.493999999999	0	37	0	5					
3	4	9	16	250	36	11	2	14401.493999999999	0	37	0	5					
3	6	1	16	206	25	11	-2	14401.883	0	37	0	5					
3	6	2	16	223	38	11	-1.5	14401.883	0	37	0	5					
3	6	3	16	243	40	11	-1	14401.883	0	37	0	5					
3	6	4	16	264	45	11	-0.49999999999999989	14401.883	0	37	0	5					
3	6	5	16	293	55	11	0	14401.883	0	37	0	5					
3	6	6	16	303	58	11	0.49999999999999989	14401.883	0	37	0	5					
3	6	7	16	306	66	11	1.0000000000000002	14401.883	0	37	0	5					
3	6	8	16	295	57	11	1.5	14401.883	0	37	0	5					
3	6	9	16	272	59	11	2	14401.883	0	37	0	5					
3	8	1	16	171	24	11	-2	14402.49	0	37	0	5					
3	8	2	16	176	21	11	-1.5	14402.49	0	37	0	5					
3	8	3	16	180	23	11	-1	14402.49	0	37	0	5					
3	8	4	16	193	28	11	-0.49999999999999989	14402.49	0	37	0	5					
3	8	5	16	186	32	11	0	14402.49	0	37	0	5					
3	8	6	16	194	41	11	0.49999999999999989	14402.49	0	37	0	5					
3	8	7	16	192	43	11	1.0000000000000002	14402.49	0	37	0	5					
3	8	8	16	189	31	11	1.5	14402.49	0	37	0	5					
3	8	9	16	177	30	11	2	14402.49	0	37	0	5					
3	9	1	16	204	28	11	-2	14401.383	0	37	0	5					
3	9	2	16	203	24	11	-1.5	14401.383	0	37	0	5					
3	9	3	16	217	25	11	-1	14401.383	0	37	0	5					
3	9	4	16	229	37	11	-0.49999999999999989	14401.383	0	37	0	5					
3	9	5	16	233	37	11	0	14401.383	0	37	0	5					
3	9	6	16	229	35	11	0.49999999999999989	14401.383	0	37	0	5					
3	9	7	16														
3	9	8	16														
3	9	9	16														
3	4	1	17	239	38	11	-2	15301.923999999999	0	37	0	5					
3	4	2	17	246	48	11	-1.5	15301.923999999999	0	37	0	5					
3	4	3	17	247	35	11	-1	15301.923999999999	0	37	0	5					
3	4	4	17	260	49	11	-0.49999999999999989	15301.923999999999	0	37	0	5					
3	4	5	17	273	54	11	0	15301.923999999999	0	37	0	5					
3	4	6	17	274	54	11	0.49999999999999989	15301.923999999999	0	37	0	5					
3	4	7	17	283	52	11	1.0000000000000002	15301.923999999999	0	37	0	5					
3	4	8	17	248	35	11	1.5	15301.923999999999	0	37	0	5					
3	4	9	17	253	44	11	2	15301.923999999999	0	37	0	5					
3	6	1	17	186	97	11	-2	15302.507	0	37	0	5					
3	6	2	17	212	110	11	-1.5	15302.507	0	37	0	5					
3	6	3	17	219	115	11	-1	15302.507	0	37	0	5					
3	6	4	17	232	119	11	-0.49999999999999989	15302.507	0	37	0	5					
3	6	5	17	225	123	11	0	15302.507	0	37	0	5					
3	6	6	17	222	113	11	0.49999999999999989	15302.507	0	37	0	5					
3	6	7	17	214	119	11	1.0000000000000002	15302.507	0	37	0	5					
3	6	8	17	194	104	11	1.5	15302.507	0	37	0	5					
3	6	9	17	192	104	11	2	15302.507	0	37	0	5					
3	8	1	17	156	12	11	-2	15312.783	0	37	0	5					
3	8	2	17	173	20	11	-1.5	15312.783	0	37	0	5					
3	8	3	17	182	24	11	-1	15312.783	0	37	0	5					
3	8	4	17	187	34	11	-0.49999999999999989	15312.783	0	37	0	5					
3	8	5	17	191	33	11	0	15312.783	0	37	0	5					
3	8	6	17	198	47	11	0.49999999999999989	15312.783	0	37	0	5					
3	8	7	17	190	38	11	1.0000000000000002	15312.783	0	37	0	5					
3	8	8	17	184	29	11	1.5	15312.783	0	37	0	5					
3	8	9	17	178	32	11	2	15312.783	0	37	0	5					
3	9	1	17	184	28	11	-2	15311.677	0	37	0	5					
3	9	2	17	195	28	11	-1.5	15311.677	0	37	0	5					
3	9	3	17	215	40	11	-1	15311.677	0	37	0	5					
3	9	4	17	220	33	11	-0.49999999999999989	15311.677	0	37	0	5					
3	9	5	17	219	34	11	0	15311.677	0	37	0	5					
3	9	6	17	229	39	11	0.49999999999999989	15311.677	0	37	0	5					
3	9	7	17														
3	9	8	17														
3	9	9	17														
3	4	1	18	232	40	11	-2	16202.374	0	37	0	5					
3	4	2	18	238	38	11	-1.5	16202.374	0	37	0	5					
3	4	3	18	256	45	11	-1	16202.374	0	37	0	5					
3	4	4	18	262	51	11	-0.49999999999999989	16202.374	0	37	0	5					
3	4	5	18	272	53	11	0	16202.374	0	37	0	5					
3	4	6	18	284	52	11	0.49999999999999989	16202.374	0	37	0	5					
3	4	7	18	251	52	11	1.0000000000000002	16202.374	0	37	0	5					
3	4	8	18	260	44	11	1.5	16202.374	0	37	0	5					
3	4	9	18	255	44	11	2	16202.374	0	37	0	5					
3	6	1	18	221	29	11	-2	16201.597	0	37	0	5					
3	6	2	18	249	44	11	-1.5	16201.597	0	37	0	5					
3	6	3	18	263	48	11	-1	16201.597	0	37	0	5					
3	6	4	18	275	50	11	-0.49999999999999989	16201.597	0	37	0	5					
3	6	5	18	285	59	11	0	16201.597	0	37	0	5					
3	6	6	18	295	67	11	0.49999999999999989	16201.597	0	37	0	5					
3	6	7	18	292	66	11	1.0000000000000002	16201.597	0	37	0	5					
3	6	8	18	274	60	11	1.5	16201.597	0	37	0	5					
3	6	9	18	273	61	11	2	16201.597	0	37	0	5					
3	8	1	18	168	26	11	-2	16201.206	0	37	0	5					
3	8	2	18	174	24	11	-1.5	16201.206	0	37	0	5					
3	8	3	18	187	26	11	-1	16201.206	0	37	0	5					
3	8	4	18	189	31	11	-0.49999999999999989	16201.206	0	37	0	5					
3	8	5	18	196	45	11	0	16201.206	0	37	0	5					
3	8	6	18	198	36	11	0.49999999999999989	16201.206	0	37	0	5					
3	8	7	18	189	35	11	1.0000000000000002	16201.206	0	37	0	5					
3	8	8	18	191	46	11	1.5	16201.206	0	37	0	5					
3	8	9	18	177	38	11	2	16201.206	0	37	0	5					
3	9	1	18	178	19	11	-2	16199.3	0	37	0	5					
3	9	2	18	199	29	11	-1.5	16199.3	0	37	0	5					
3	9	3	18	217	34	11	-1	16199.3	0	37	0	5					
3	9	4	18	220	40	11	-0.49999999999999989	16199.3	0	37	0	5					
3	9	5	18	223	46	11	0	16199.3	0	37	0	5					
3	9	6	18	231	49	11	0.49999999999999989	16199.3	0	37	0	5					
3	9	7	18														
3	9	8	18														
3	9	9	18														
3	4	1	19	226	36	11	-2	17101.793999999998	0	37	0	5					
3	4	2	19	233	35	11	-1.5	17101.793999999998	0	37	0	5					
3	4	3	19	240	31	11	-1	17101.793999999998	0	37	0	5					
3	4	4	19	251	40	11	-0.49999999999999989	17101.793999999998	0	37	0	5					
3	4	5	19	252	46	11	0	17101.793999999998	0	37	0	5					
3	4	6	19	256	56	11	0.49999999999999989	17101.793999999998	0	37	0	5					
3	4	7	19	254	52	11	1.0000000000000002	17101.793999999998	0	37	0	5					
3	4	8	19	255	50	11	1.5	17101.793999999998	0	37	0	5					
3	4	9	19	251	46	11	2	17101.793999999998	0	37	0	5					
3	6	1	19	236	38	11	-2	17102.593	0	37	0	5					
3	6	2	19	244	40	11	-1.5	17102.593	0	37	0	5					
3	6	3	19	266	57	11	-1	17102.593	0	37	0	5					
3	6	4	19	277	60	11	-0.49999999999999989	17102.593	0	37	0	5					
3	6	5	19	282	63	11	0	17102.593	0	37	0	5					
3	6	6	19	303	61	11	0.49999999999999989	17102.593	0	37	0	5					
3	6	7	19	300	65	11	1.0000000000000002	17102.593	0	37	0	5					
3	6	8	19	301	63	11	1.5	17102.593	0	37	0	5					
3	6	9	19	283	58	11	2	17102.593	0	37	0	5					
3	8	1	19	162	24	11	-2	17102.466	0	37	0	5					
3	8	2	19	177	32	11	-1.5	17102.466	0	37	0	5					
3	8	3	19	188	32	11	-1	17102.466	0	37	0	5					
3	8	4	19	200	40	11	-0.49999999999999989	17102.466	0	37	0	5					
3	8	5	19	195	42	11	0	17102.466	0	37	0	5					
3	8	6	19	196	42	11	0.49999999999999989	17102.466	0	37	0	5					
3	8	7	19	196	47	11	1.0000000000000002	17102.466	0	37	0	5					
3	8	8	19	197	38	11	1.5	17102.466	0	37	0	5					
3	8	9	19	182	35	11	2	17102.466	0	37	0	5					
3	9	1	19	184	24	11	-2	17100.42	0	37	0	5					
3	9	2	19	211	25	11	-1.5	17100.42	0	37	0	5					
3	9	3	19	214	30	11	-1	17100.42	0	37	0	5					
3	9	4	19	217	33	11	-0.49999999999999989	17100.42	0	37	0	5					
3	9	5	19	233	48	11	0	17100.42	0	37	0	5					
3	9	6	19	223	36	11	0.49999999999999989	17100.42	0	37	0	5					
3	9	7	19														
3	9	8	19														
3	9	9	19														
3	4	1	20	225	34	11	-2	18002.214	0	37	0	5					
3	4	2	20	245	41	11	-1.5	18002.214	0	37	0	5					
3	4	3	20	246	37	11	-1	18002.214	0	37	0	5					
3	4	4	20	242	37	11	-0.49999999999999989	18002.214	0	37	0	5					
3	4	5	20	247	45	11	0	18002.214	0	37	0	5					
3	4	6	20	259	52	11	0.49999999999999989	18002.214	0	37	0	5					
3	4	7	20	256	60	11	1.0000000000000002	18002.214	0	37	0	5					
3	4	8	20	249	48	11	1.5	18002.214	0	37	0	5					
3	4	9	20	254	54	11	2	18002.214	0	37	0	5					
3	6	1	20	237	46	11	-2	18002.166999999998	0	37	0	5					
3	6	2	20	250	55	11	-1.5	18002.166999999998	0	37	0	5					
3	6	3	20	267	55	11	-1	18002.166999999998	0	37	0	5					
3	6	4	20	278	63	11	-0.49999999999999989	18002.166999999998	0	37	0	5					
3	6	5	20	280	63	11	0	18002.166999999998	0	37	0	5					
3	6	6	20	286	62	11	0.49999999999999989	18002.166999999998	0	37	0	5					
3	6	7	20	282	52	11	1.0000000000000002	18002.166999999998	0	37	0	5					
3	6	8	20	283	56	11	1.5	18002.166999999998	0	37	0	5					
3	6	9	20	279	57	11	2	18002.166999999998	0	37	0	5					
3	8	1	20	166	23	11	-2	18003.115999999998	0	37	0	5					
3	8	2	20	175	34	11	-1.5	18003.115999999998	0	37	0	5					
3	8	3	20	184	23	11	-1	18003.115999999998	0	37	0	5					
3	8	4	20	197	37	11	-0.49999999999999989	18003.115999999998	0	37	0	5					
3	8	5	20	201	51	11	0	18003.115999999998	0	37	0	5					
3	8	6	20	206	54	11	0.49999999999999989	18003.115999999998	0	37	0	5					
3	8	7	20	199	39	11	1.0000000000000002	18003.115999999998	0	37	0	5					
3	8	8	20	193	37	11	1.5	18003.115999999998	0	37	0	5					
3	8	9	20	181	40	11	2	18003.115999999998	0	37	0	5					
3	9	1	20	185	29	11	-2	18003.693	0	37	0	5					
3	9	2	20	200	25	11	-1.5	18003.693	0	37	0	5					
3	9	3	20	220	28	11	-1	18003.693	0	37	0	5					
3	9	4	20	218	37	11	-0.49999999999999989	18003.693	0	37	0	5					
3	9	5	20	219	39	11	0	18003.693	0	37	0	5					
3	9	6	20	223	42	11	0.49999999999999989	18003.693	0	37	0	5					
3	9	7	20														
3	9	8	20														
3	9	9	20														
3	4	1	21	235	47	11	-2	18901.634	0	37	0	5					
3	4	2	21	249	42	11	-1.5	18901.634	0	37	0	5					
3	4	3	21	256	37	11	-1	18901.634	0	37	0	5					
3	4	4	21	258	39	11	-0.49999999999999989	18901.634	0	37	0	5					
3	4	5	21	280	53	11	0	18901.634	0	37	0	5					
3	4	6	21	246	54	11	0.49999999999999989	18901.634	0	37	0	5					
3	4	7	21	252	52	11	1.0000000000000002	18901.634	0	37	0	5					
3	4	8	21	247	44	11	1.5	18901.634	0	37	0	5					
3	4	9	21	239	45	11	2	18901.634	0	37	0	5					
3	6	1	21	226	36	11	-2	18900.916999999998	0	37	0	5					
3	6	2	21	249	50	11	-1.5	18900.916999999998	0	37	0	5					
3	6	3	21	271	59	11	-1	18900.916999999998	0	37	0	5					
3	6	4	21	274	53	11	-0.49999999999999989	18900.916999999998	0	37	0	5					
3	6	5	21	289	58	11	0	18900.916999999998	0	37	0	5					
3	6	6	21	288	58	11	0.49999999999999989	18900.916999999998	0	37	0	5					
3	6	7	21	295	56	11	1.0000000000000002	18900.916999999998	0	37	0	5					
3	6	8	21	292	62	11	1.5	18900.916999999998	0	37	0	5					
3	6	9	21	278	51	11	2	18900.916999999998	0	37	0	5					
3	8	1	21	177	26	11	-2	18900.68	0	37	0	5					
3	8	2	21	181	32	11	-1.5	18900.68	0	37	0	5					
3	8	3	21	184	30	11	-1	18900.68	0	37	0	5					
3	8	4	21	207	47	11	-0.49999999999999989	18900.68	0	37	0	5					
3	8	5	21	203	37	11	0	18900.68	0	37	0	5					
3	8	6	21	203	42	11	0.49999999999999989	18900.68	0	37	0	5					
3	8	7	21	192	38	11	1.0000000000000002	18900.68	0	37	0	5					
3	8	8	21	181	39	11	1.5	18900.68	0	37	0	5					
3	8	9	21	174	37	11	2	18900.68	0	37	0	5					
3	9	1	21	197	34	11	-2	18898.683	0	37	0	5					
3	9	2	21	214	30	11	-1.5	18898.683	0	37	0	5					
3	9	3	21	217	30	11	-1	18898.683	0	37	0	5					
3	9	4	21	210	31	11	-0.49999999999999989	18898.683	0	37	0	5					
3	9	5	21	229	37	11	0	18898.683	0	37	0	5					
3	9	6	21	229	40	11	0.49999999999999989	18898.683	0	37	0	5					
3	9	7	21														
3	9	8	21														
3	9	9	21														
3	4	1	22	224	42	11	-2	19802.064	0	37	0	5					
3	4	2	22	240	47	11	-1.5	19802.064	0	37	0	5					
3	4	3	22	247	38	11	-1	19802.064	0	37	0	5					
3	4	4	22	249	51	11	-0.49999999999999989	19802.064	0	37	0	5					
3	4	5	22	254	48	11	0	19802.064	0	37	0	5					
3	4	6	22	258	48	11	0.49999999999999989	19802.064	0	37	0	5					
3	4	7	22	253	57	11	1.0000000000000002	19802.064	0	37	0	5					
3	4	8	22	244	47	11	1.5	19802.064	0	37	0	5					
3	4	9	22	242	46	11	2	19802.064	0	37	0	5					
3	6	1	22	238	39	11	-2	19801.379999999997	0	37	0	5					
3	6	2	22	255	54	11	-1.5	19801.379999999997	0	37	0	5					
3	6	3	22	271	54	11	-1	19801.379999999997	0	37	0	5					
3	6	4	22	285	53	11	-0.49999999999999989	19801.379999999997	0	37	0	5					
3	6	5	22	290	61	11	0	19801.379999999997	0	37	0	5					
3	6	6	22	284	59	11	0.49999999999999989	19801.379999999997	0	37	0	5					
3	6	7	22	293	63	11	1.0000000000000002	19801.379999999997	0	37	0	5					
3	6	8	22	285	61	11	1.5	19801.379999999997	0	37	0	5					
3	6	9	22	270	56	11	2	19801.379999999997	0	37	0	5					
3	8	1	22	174	25	11	-2	19802.329999999998	0	37	0	5					
3	8	2	22	174	34	11	-1.5	19802.329999999998	0	37	0	5					
3	8	3	22	182	30	11	-1	19802.329999999998	0	37	0	5					
3	8	4	22	194	39	11	-0.49999999999999989	19802.329999999998	0	37	0	5					
3	8	5	22	198	47	11	0	19802.329999999998	0	37	0	5					
3	8	6	22	196	39	11	0.49999999999999989	19802.329999999998	0	37	0	5					
3	8	7	22	187	32	11	1.0000000000000002	19802.329999999998	0	37	0	5					
3	8	8	22	186	42	11	1.5	19802.329999999998	0	37	0	5					
3	8	9	22	177	34	11	2	19802.329999999998	0	37	0	5					
3	9	1	22	201	32	11	-2	19800.27	0	37	0	5					
3	9	2	22	208	29	11	-1.5	19800.27	0	37	0	5					
3	9	3	22	217	35	11	-1	19800.27	0	37	0	5					
3	9	4	22	217	30	11	-0.49999999999999989	19800.27	0	37	0	5					
3	9	5	22	231	44	11	0	19800.27	0	37	0	5					
3	9	6	22	226	43	11	0.49999999999999989	19800.27	0	37	0	5					
3	9	7	22														
3	9	8	22														
3	9	9	22														
3	4	1	23	226	50	11	-2	20701.484	0	37	0	5					
3	4	2	23	233	39	11	-1.5	20701.484	0	37	0	5					
3	4	3	23	254	49	11	-1	20701.484	0	37	0	5					
3	4	4	23	266	58	11	-0.49999999999999989	20701.484	0	37	0	5					
3	4	5	23	269	58	11	0	20701.484	0	37	0	5					
