 ,X,Y,Value
1,1410,522,0
2,1411,522,0
3,1412,522,0
4,1413,522,0
5,1414,522,0
6,1415,522,0
7,1416,522,1
8,1417,522,1
9,1418,522,1
10,1419,522,2
11,1420,522,2
12,1421,522,2
13,1422,522,2
14,1423,522,2
15,1424,522,2
16,1425,522,3
17,1426,522,4
18,1427,522,4
19,1428,522,5
20,1429,522,6
21,1430,522,7
22,1431,522,7
23,1432,522,7
24,1433,522,6
25,1434,522,5
26,1435,522,4
27,1436,522,3
28,1437,522,3
29,1438,522,2
30,1439,522,2
31,1440,522,2
32,1441,522,3
33,1442,522,3
34,1443,522,4
35,1444,522,4
36,1445,522,4
37,1446,522,4
38,1447,522,3
39,1448,522,3
40,1449,522,3
41,1450,522,2
42,1451,522,2
43,1452,522,2
44,1453,522,1
45,1454,522,0
46,1455,522,0
47,1456,522,0
48,1457,522,0
49,1458,522,0
50,1459,522,0
51,1460,522,0
52,1461,522,0
53,1462,522,0
54,1463,522,0
55,1464,522,0
56,1465,522,0
57,1466,522,0
58,1467,522,0
59,1468,522,0
60,1469,522,0
61,1470,522,0
62,1471,522,0
63,1472,522,0
64,1473,522,0
65,1474,522,0
66,1475,522,0
67,1476,522,0
68,1477,522,0
69,1478,522,1
70,1479,522,1
71,1480,522,2
72,1481,522,2
73,1482,522,2
74,1483,522,2
75,1484,522,2
76,1485,522,2
77,1486,522,2
78,1487,522,2
79,1488,522,3
80,1489,522,3
81,1490,522,3
82,1491,522,4
83,1492,522,4
84,1493,522,5
85,1494,522,6
86,1495,522,7
87,1496,522,7
88,1497,522,7
89,1498,522,7
90,1499,522,6
91,1500,522,6
92,1501,522,6
93,1502,522,6
94,1503,522,7
95,1504,522,7
96,1505,522,8
97,1506,522,8
98,1507,522,7
99,1508,522,6
100,1509,522,6
101,1510,522,5
102,1511,522,5
103,1512,522,6
104,1513,522,7
105,1514,522,7
106,1515,522,7
107,1516,522,7
108,1517,522,7
109,1518,522,8
110,1519,522,9
111,1520,522,10
112,1521,522,11
113,1522,522,13
114,1523,522,14
115,1524,522,16
116,1525,522,17
117,1410,523,0
118,1411,523,0
119,1412,523,0
120,1413,523,0
121,1414,523,0
122,1415,523,1
123,1416,523,1
124,1417,523,0
125,1418,523,0
126,1419,523,0
127,1420,523,0
128,1421,523,1
129,1422,523,1
130,1423,523,2
131,1424,523,3
132,1425,523,3
133,1426,523,4
134,1427,523,5
135,1428,523,5
136,1429,523,5
137,1430,523,6
138,1431,523,6
139,1432,523,6
140,1433,523,5
141,1434,523,4
142,1435,523,4
143,1436,523,3
144,1437,523,3
145,1438,523,3
146,1439,523,2
147,1440,523,2
148,1441,523,3
149,1442,523,3
150,1443,523,3
151,1444,523,4
152,1445,523,4
153,1446,523,3
154,1447,523,3
155,1448,523,3
156,1449,523,2
157,1450,523,1
158,1451,523,0
159,1452,523,0
160,1453,523,0
161,1454,523,0
162,1455,523,0
163,1456,523,0
164,1457,523,0
165,1458,523,0
166,1459,523,0
167,1460,523,0
168,1461,523,0
169,1462,523,0
170,1463,523,0
171,1464,523,0
172,1465,523,0
173,1466,523,0
174,1467,523,0
175,1468,523,0
176,1469,523,0
177,1470,523,0
178,1471,523,0
179,1472,523,0
180,1473,523,0
181,1474,523,0
182,1475,523,0
183,1476,523,0
184,1477,523,1
185,1478,523,1
186,1479,523,2
187,1480,523,2
188,1481,523,2
189,1482,523,2
190,1483,523,2
191,1484,523,2
192,1485,523,2
193,1486,523,2
194,1487,523,2
195,1488,523,3
196,1489,523,3
197,1490,523,4
198,1491,523,4
199,1492,523,4
200,1493,523,5
201,1494,523,5
202,1495,523,6
203,1496,523,7
204,1497,523,7
205,1498,523,6
206,1499,523,6
207,1500,523,6
208,1501,523,6
209,1502,523,7
210,1503,523,7
211,1504,523,8
212,1505,523,8
213,1506,523,8
214,1507,523,8
215,1508,523,7
216,1509,523,6
217,1510,523,6
218,1511,523,5
219,1512,523,6
220,1513,523,6
221,1514,523,7
222,1515,523,7
223,1516,523,7
224,1517,523,8
225,1518,523,9
226,1519,523,10
227,1520,523,11
228,1521,523,12
229,1522,523,13
230,1523,523,15
231,1524,523,16
232,1525,523,17
233,1410,524,0
234,1411,524,0
235,1412,524,0
236,1413,524,0
237,1414,524,0
238,1415,524,1
239,1416,524,0
240,1417,524,0
241,1418,524,0
242,1419,524,0
243,1420,524,0
244,1421,524,0
245,1422,524,1
246,1423,524,2
247,1424,524,3
248,1425,524,4
249,1426,524,5
250,1427,524,5
251,1428,524,5
252,1429,524,5
253,1430,524,5
254,1431,524,5
255,1432,524,4
256,1433,524,4
257,1434,524,4
258,1435,524,4
259,1436,524,3
260,1437,524,3
261,1438,524,3
262,1439,524,3
263,1440,524,3
264,1441,524,3
265,1442,524,4
266,1443,524,4
267,1444,524,3
268,1445,524,3
269,1446,524,3
270,1447,524,3
271,1448,524,1
272,1449,524,1
273,1450,524,1
274,1451,524,0
275,1452,524,0
276,1453,524,0
277,1454,524,0
278,1455,524,0
279,1456,524,0
280,1457,524,0
281,1458,524,0
282,1459,524,0
283,1460,524,0
284,1461,524,0
285,1462,524,0
286,1463,524,0
287,1464,524,0
288,1465,524,0
289,1466,524,0
290,1467,524,0
291,1468,524,0
292,1469,524,0
293,1470,524,0
294,1471,524,0
295,1472,524,0
296,1473,524,0
297,1474,524,1
298,1475,524,1
299,1476,524,1
300,1477,524,1
301,1478,524,1
302,1479,524,1
303,1480,524,2
304,1481,524,2
305,1482,524,2
306,1483,524,2
307,1484,524,2
308,1485,524,2
309,1486,524,2
310,1487,524,2
311,1488,524,3
312,1489,524,4
313,1490,524,4
314,1491,524,4
315,1492,524,5
316,1493,524,5
317,1494,524,5
318,1495,524,5
319,1496,524,6
320,1497,524,6
321,1498,524,6
322,1499,524,6
323,1500,524,6
324,1501,524,7
325,1502,524,7
326,1503,524,8
327,1504,524,8
328,1505,524,8
329,1506,524,8
330,1507,524,8
331,1508,524,8
332,1509,524,7
333,1510,524,6
334,1511,524,6
335,1512,524,6
336,1513,524,6
337,1514,524,7
338,1515,524,7
339,1516,524,8
340,1517,524,8
341,1518,524,10
342,1519,524,11
343,1520,524,12
344,1521,524,13
345,1522,524,14
346,1523,524,15
347,1524,524,16
348,1525,524,17
349,1410,525,0
350,1411,525,0
351,1412,525,0
352,1413,525,0
353,1414,525,0
354,1415,525,0
355,1416,525,0
356,1417,525,0
357,1418,525,0
358,1419,525,0
359,1420,525,0
360,1421,525,1
361,1422,525,1
362,1423,525,2
363,1424,525,3
364,1425,525,4
365,1426,525,5
366,1427,525,5
367,1428,525,5
368,1429,525,5
369,1430,525,4
370,1431,525,3
371,1432,525,3
372,1433,525,3
373,1434,525,3
374,1435,525,3
375,1436,525,3
376,1437,525,3
377,1438,525,3
378,1439,525,3
379,1440,525,3
380,1441,525,4
381,1442,525,4
382,1443,525,4
383,1444,525,4
384,1445,525,3
385,1446,525,3
386,1447,525,2
387,1448,525,1
388,1449,525,1
389,1450,525,1
390,1451,525,1
391,1452,525,0
392,1453,525,0
393,1454,525,0
394,1455,525,0
395,1456,525,0
396,1457,525,0
397,1458,525,0
398,1459,525,0
399,1460,525,0
400,1461,525,0
401,1462,525,0
402,1463,525,0
403,1464,525,0
404,1465,525,0
405,1466,525,0
406,1467,525,0
407,1468,525,0
408,1469,525,0
409,1470,525,0
410,1471,525,0
411,1472,525,0
412,1473,525,0
413,1474,525,1
414,1475,525,1
415,1476,525,1
416,1477,525,1
417,1478,525,1
418,1479,525,1
419,1480,525,1
420,1481,525,1
421,1482,525,1
422,1483,525,2
423,1484,525,2
424,1485,525,2
425,1486,525,2
426,1487,525,2
427,1488,525,3
428,1489,525,4
429,1490,525,4
430,1491,525,4
431,1492,525,5
432,1493,525,5
433,1494,525,5
434,1495,525,5
435,1496,525,5
436,1497,525,6
437,1498,525,6
438,1499,525,6
439,1500,525,7
440,1501,525,7
441,1502,525,8
442,1503,525,8
443,1504,525,8
444,1505,525,8
445,1506,525,8
446,1507,525,8
447,1508,525,8
448,1509,525,7
449,1510,525,7
450,1511,525,7
451,1512,525,6
452,1513,525,6
453,1514,525,7
454,1515,525,8
455,1516,525,9
456,1517,525,10
457,1518,525,11
458,1519,525,12
459,1520,525,12
460,1521,525,14
461,1522,525,15
462,1523,525,16
463,1524,525,17
464,1525,525,18
465,1410,526,0
466,1411,526,0
467,1412,526,0
468,1413,526,0
469,1414,526,0
470,1415,526,0
471,1416,526,0
472,1417,526,0
473,1418,526,0
474,1419,526,0
475,1420,526,1
476,1421,526,1
477,1422,526,1
478,1423,526,1
479,1424,526,3
480,1425,526,4
481,1426,526,5
482,1427,526,5
483,1428,526,5
484,1429,526,5
485,1430,526,4
486,1431,526,3
487,1432,526,3
488,1433,526,3
489,1434,526,3
490,1435,526,2
491,1436,526,2
492,1437,526,2
493,1438,526,2
494,1439,526,2
495,1440,526,2
496,1441,526,3
497,1442,526,4
498,1443,526,4
499,1444,526,4
500,1445,526,4
501,1446,526,3
502,1447,526,2
503,1448,526,1
504,1449,526,1
505,1450,526,1
506,1451,526,1
507,1452,526,1
508,1453,526,0
509,1454,526,0
510,1455,526,0
511,1456,526,0
512,1457,526,0
513,1458,526,0
514,1459,526,0
515,1460,526,0
516,1461,526,0
517,1462,526,0
518,1463,526,0
519,1464,526,0
520,1465,526,0
521,1466,526,0
522,1467,526,0
523,1468,526,0
524,1469,526,0
525,1470,526,0
526,1471,526,0
527,1472,526,0
528,1473,526,0
529,1474,526,1
530,1475,526,2
531,1476,526,2
532,1477,526,2
533,1478,526,1
534,1479,526,1
535,1480,526,1
536,1481,526,1
537,1482,526,1
538,1483,526,1
539,1484,526,1
540,1485,526,1
541,1486,526,2
542,1487,526,2
543,1488,526,3
544,1489,526,4
545,1490,526,4
546,1491,526,4
547,1492,526,4
548,1493,526,4
549,1494,526,5
550,1495,526,5
551,1496,526,5
552,1497,526,5
553,1498,526,6
554,1499,526,7
555,1500,526,7
556,1501,526,8
557,1502,526,8
558,1503,526,8
559,1504,526,8
560,1505,526,8
561,1506,526,8
562,1507,526,8
563,1508,526,8
564,1509,526,7
565,1510,526,7
566,1511,526,7
567,1512,526,7
568,1513,526,8
569,1514,526,8
570,1515,526,9
571,1516,526,10
572,1517,526,11
573,1518,526,12
