 ,X,Y,Value
1,1530,518,19
2,1531,518,20
3,1532,518,21
4,1533,518,22
5,1534,518,22
6,1535,518,21
7,1536,518,21
8,1537,518,21
9,1538,518,20
10,1539,518,20
11,1540,518,19
12,1541,518,19
13,1542,518,18
14,1543,518,18
15,1544,518,18
16,1545,518,18
17,1546,518,18
18,1547,518,17
19,1548,518,16
20,1549,518,16
21,1550,518,15
22,1551,518,15
23,1552,518,15
24,1553,518,15
25,1554,518,14
26,1555,518,13
27,1556,518,12
28,1557,518,12
29,1558,518,12
30,1559,518,12
31,1560,518,12
32,1561,518,12
33,1562,518,11
34,1563,518,9
35,1564,518,9
36,1565,518,8
37,1566,518,8
38,1567,518,8
39,1568,518,8
40,1569,518,6
41,1570,518,5
42,1571,518,5
43,1572,518,4
44,1573,518,4
45,1574,518,4
46,1575,518,5
47,1576,518,5
48,1577,518,5
49,1578,518,6
50,1579,518,7
51,1580,518,8
52,1581,518,8
53,1582,518,7
54,1583,518,7
55,1584,518,6
56,1585,518,6
57,1586,518,6
58,1587,518,6
59,1588,518,6
60,1589,518,5
61,1590,518,5
62,1591,518,4
63,1592,518,4
64,1593,518,5
65,1594,518,6
66,1595,518,6
67,1596,518,6
68,1597,518,5
69,1598,518,4
70,1599,518,4
71,1600,518,4
72,1601,518,4
73,1602,518,5
74,1603,518,5
75,1604,518,5
76,1605,518,6
77,1606,518,6
78,1607,518,7
79,1608,518,7
80,1609,518,8
81,1610,518,9
82,1611,518,9
83,1612,518,9
84,1613,518,9
85,1614,518,9
86,1615,518,9
87,1616,518,9
88,1617,518,10
89,1618,518,11
90,1619,518,12
91,1620,518,12
92,1621,518,13
93,1622,518,13
94,1623,518,14
95,1624,518,15
96,1625,518,15
97,1626,518,15
98,1627,518,16
99,1628,518,17
100,1629,518,18
101,1630,518,18
102,1631,518,19
103,1632,518,20
104,1633,518,21
105,1634,518,21
106,1635,518,21
107,1636,518,22
108,1637,518,22
109,1638,518,22
110,1639,518,23
111,1640,518,22
112,1641,518,22
113,1642,518,21
114,1643,518,20
115,1644,518,19
116,1645,518,19
117,1530,519,19
118,1531,519,21
119,1532,519,22
120,1533,519,22
121,1534,519,22
122,1535,519,22
123,1536,519,21
124,1537,519,21
125,1538,519,20
126,1539,519,20
127,1540,519,19
128,1541,519,19
129,1542,519,19
130,1543,519,19
131,1544,519,19
132,1545,519,19
133,1546,519,18
134,1547,519,18
135,1548,519,17
136,1549,519,16
137,1550,519,15
138,1551,519,15
139,1552,519,15
140,1553,519,14
141,1554,519,13
142,1555,519,12
143,1556,519,11
144,1557,519,11
145,1558,519,11
146,1559,519,12
147,1560,519,12
148,1561,519,12
149,1562,519,11
150,1563,519,9
151,1564,519,8
152,1565,519,8
153,1566,519,7
154,1567,519,7
155,1568,519,6
156,1569,519,6
157,1570,519,5
158,1571,519,4
159,1572,519,4
160,1573,519,4
161,1574,519,4
162,1575,519,4
163,1576,519,5
164,1577,519,5
165,1578,519,6
166,1579,519,6
167,1580,519,7
168,1581,519,7
169,1582,519,7
170,1583,519,7
171,1584,519,6
172,1585,519,6
173,1586,519,6
174,1587,519,6
175,1588,519,6
176,1589,519,5
177,1590,519,5
178,1591,519,5
179,1592,519,5
180,1593,519,6
181,1594,519,6
182,1595,519,6
183,1596,519,6
184,1597,519,5
185,1598,519,4
186,1599,519,4
187,1600,519,4
188,1601,519,4
189,1602,519,4
190,1603,519,5
191,1604,519,5
192,1605,519,5
193,1606,519,5
194,1607,519,7
195,1608,519,7
196,1609,519,8
197,1610,519,9
198,1611,519,9
199,1612,519,9
200,1613,519,9
201,1614,519,9
202,1615,519,9
203,1616,519,9
204,1617,519,10
205,1618,519,11
206,1619,519,12
207,1620,519,13
208,1621,519,13
209,1622,519,13
210,1623,519,13
211,1624,519,14
212,1625,519,15
213,1626,519,16
214,1627,519,17
215,1628,519,18
216,1629,519,18
217,1630,519,18
218,1631,519,18
219,1632,519,19
220,1633,519,20
221,1634,519,21
222,1635,519,21
223,1636,519,22
224,1637,519,22
225,1638,519,22
226,1639,519,23
227,1640,519,22
228,1641,519,22
229,1642,519,21
230,1643,519,20
231,1644,519,20
232,1645,519,19
