 ,X,Y,Value
1,72,236,6
2,73,236,4
3,74,236,4
4,75,236,4
5,76,236,5
6,77,236,5
7,78,236,5
8,79,236,6
9,80,236,6
10,81,236,7
11,82,236,8
12,83,236,9
13,84,236,9
14,85,236,10
15,86,236,10
16,87,236,10
17,88,236,10
18,89,236,10
19,90,236,9
20,91,236,9
21,92,236,9
22,93,236,8
23,94,236,8
24,95,236,8
25,96,236,8
26,97,236,7
27,98,236,7
28,99,236,7
29,100,236,7
30,101,236,8
31,102,236,8
32,103,236,8
33,104,236,8
34,105,236,8
35,106,236,8
36,107,236,8
37,108,236,8
38,109,236,8
39,110,236,8
40,111,236,8
41,112,236,8
42,113,236,8
43,114,236,8
44,115,236,8
45,116,236,8
46,117,236,8
47,118,236,8
48,119,236,8
49,120,236,8
50,121,236,8
51,122,236,8
52,123,236,8
53,124,236,8
54,125,236,8
55,126,236,7
56,127,236,7
57,128,236,6
58,129,236,6
59,130,236,5
60,131,236,5
61,132,236,5
62,133,236,4
63,134,236,4
64,135,236,4
65,72,237,25
66,73,237,8
67,74,237,4
68,75,237,4
69,76,237,5
70,77,237,5
71,78,237,6
72,79,237,6
73,80,237,7
74,81,237,7
75,82,237,9
76,83,237,9
77,84,237,10
78,85,237,10
79,86,237,11
80,87,237,11
81,88,237,10
82,89,237,10
83,90,237,10
84,91,237,9
85,92,237,9
86,93,237,9
87,94,237,8
88,95,237,8
89,96,237,8
90,97,237,8
91,98,237,8
92,99,237,8
93,100,237,8
94,101,237,8
95,102,237,8
96,103,237,8
97,104,237,8
98,105,237,8
99,106,237,8
100,107,237,8
101,108,237,8
102,109,237,8
103,110,237,8
104,111,237,8
105,112,237,8
106,113,237,8
107,114,237,8
108,115,237,8
109,116,237,8
110,117,237,8
111,118,237,8
112,119,237,8
113,120,237,8
114,121,237,8
115,122,237,8
116,123,237,8
117,124,237,8
118,125,237,8
119,126,237,7
120,127,237,7
121,128,237,6
122,129,237,6
123,130,237,5
124,131,237,5
125,132,237,5
126,133,237,4
127,134,237,4
128,135,237,4
129,72,238,38
130,73,238,11
131,74,238,4
132,75,238,5
133,76,238,5
134,77,238,6
135,78,238,6
136,79,238,7
137,80,238,8
138,81,238,8
139,82,238,9
140,83,238,10
141,84,238,10
142,85,238,11
143,86,238,11
144,87,238,11
145,88,238,11
146,89,238,10
147,90,238,10
148,91,238,10
149,92,238,9
150,93,238,9
151,94,238,9
152,95,238,8
153,96,238,8
154,97,238,8
155,98,238,8
156,99,238,8
157,100,238,8
158,101,238,8
159,102,238,8
160,103,238,8
161,104,238,8
162,105,238,8
163,106,238,8
164,107,238,8
165,108,238,8
166,109,238,8
167,110,238,8
168,111,238,8
169,112,238,8
170,113,238,8
171,114,238,8
172,115,238,8
173,116,238,8
174,117,238,8
175,118,238,8
176,119,238,8
177,120,238,9
178,121,238,8
179,122,238,8
180,123,238,8
181,124,238,8
182,125,238,8
183,126,238,7
184,127,238,7
185,128,238,7
186,129,238,6
187,130,238,6
188,131,238,5
189,132,238,5
190,133,238,4
191,134,238,4
192,135,238,4
193,72,239,18
194,73,239,7
195,74,239,4
196,75,239,5
197,76,239,5
198,77,239,6
199,78,239,7
200,79,239,7
201,80,239,8
202,81,239,9
203,82,239,10
204,83,239,11
205,84,239,11
206,85,239,11
207,86,239,11
208,87,239,11
209,88,239,11
210,89,239,11
211,90,239,11
212,91,239,10
213,92,239,10
214,93,239,10
215,94,239,9
216,95,239,9
217,96,239,9
218,97,239,9
219,98,239,9
220,99,239,9
221,100,239,8
222,101,239,8
223,102,239,8
224,103,239,8
225,104,239,8
226,105,239,8
227,106,239,8
228,107,239,8
229,108,239,8
230,109,239,8
231,110,239,8
232,111,239,8
233,112,239,8
234,113,239,8
235,114,239,8
236,115,239,8
237,116,239,8
238,117,239,8
239,118,239,8
240,119,239,8
241,120,239,8
242,121,239,8
243,122,239,8
244,123,239,8
245,124,239,7
246,125,239,7
247,126,239,7
248,127,239,7
249,128,239,7
250,129,239,6
251,130,239,6
252,131,239,5
253,132,239,5
254,133,239,4
255,134,239,4
256,135,239,4
257,72,240,4
258,73,240,4
259,74,240,4
260,75,240,5
261,76,240,5
262,77,240,6
263,78,240,7
264,79,240,8
265,80,240,9
266,81,240,10
267,82,240,11
268,83,240,11
269,84,240,12
270,85,240,12
271,86,240,12
272,87,240,12
273,88,240,12
274,89,240,12
275,90,240,11
276,91,240,11
277,92,240,11
278,93,240,10
279,94,240,10
280,95,240,9
281,96,240,9
282,97,240,9
283,98,240,9
284,99,240,9
285,100,240,9
286,101,240,9
287,102,240,9
288,103,240,9
289,104,240,8
290,105,240,8
291,106,240,8
292,107,240,8
293,108,240,8
