,Row,Column,Plane,Timepoint,Field,Object No,X,Y,Bounding Box,Position X [µm],Position Y [µm],coloc AR - Relative Spot  Intensity,coloc AR - Corrected Spot  Intensity,coloc AR - Uncorrected Spot  Peak Intensity,coloc AR - Spot Contrast,coloc AR - Spot Background Intensity,coloc AR - Spot Area [px²],coloc AR - Region Intensity,coloc AR - Spot To Region Intensity,coloc AR - Object No in Clustered Nuclei w/o Border Round Selected,coloc AR - Object No in Spots AR,predicted_clc,cluster_id,cluster_size,nucleus_id
1634,4,6,5,14,8,1,881,843,"[877,839,887,850]",-352.08,-1579.81,0.0425611,27.8651,748,0.0881237,626.844,79,666.799,0.981868,2,3,1,0,54,0
1653,4,6,4,55,4,3,1229,1914,"[1225,1909,1235,1920]",668.02,-1092.24,0.0668781,41.34,697,0.0943633,576.8,100,527.027,1.17288,10,40,1,0,54,0
1655,4,6,2,51,6,1,603,668,"[600,665,608,674]",-1361.96,-908.12,0.041038531396,25.9282786885,724,0.0888241376069,605.875,61,587.502787608,1.07540473341,3,10,1,0,54,0
1660,4,6,8,51,1,1,1736,1368,"[1731,1365,1742,1372]",-225.78,-365.65,0.0320311,28.9277,1025,0.0794103,874.185,62,596.346,1.51441,9,7,1,86,9,30
1661,4,6,8,51,1,2,1735,1374,"[1732,1372,1741,1377]",-225.77,-366.47,0.0284469,25.9299,1016,0.0685789,885.591,48,596.346,1.52851,9,8,1,86,9,30
1673,4,6,3,58,3,1,639,1635,"[634,1632,646,1642]",580.94,-405.23,0.0491870344649,41.1230195713,989,0.108787257896,794.931034483,74,599.871095295,1.39372285248,9,28,1,122,10,37
1684,4,6,8,51,7,1,1110,1983,"[1103,1976,1119,1992]",-1287.03,-1748.32,0.280792152637,258.882264957,1370,0.347703002547,663.088888889,208,480.1419279,1.92020546483,12,10,1,130,10,33
1709,4,6,2,4,6,1,97,800,"[91,796,102,805]",-1436.96,-927.35,0.0441537946733,29.484137931,765,0.09030593439,638.275862069,75,535.904350088,1.2460432536,5,26,1,0,54,0
1740,4,6,5,27,5,3,1945,1952,"[1943,1951,1947,1955]",-194.95,-1097.81,0.144019,78.9841,1001,0.361493,469.444,14,410.053,1.33746,8,13,1,0,54,0
1775,4,6,3,14,3,1,1290,941,"[1287,935,1295,946]",677.04,-302.43,0.0399404,34.1752,959,0.0772367,821.481,67,668.315,1.28032,2,26,1,0,54,0
1840,4,6,6,51,1,1,1736,1370,"[1731,1366,1741,1378]",-225.84,-366.09,0.0725837568488,65.84,1040,0.105647840532,841.25,100,666.854453627,1.36025184366,6,10,1,86,9,30
1842,4,6,6,52,7,2,591,137,"[588,134,594,140]",-1363.8,-1475.18,0.094283,72.43,959,0.15906,695.789,41,573.067,1.34054,2,3,1,78,2,23
1843,4,6,6,52,7,3,576,143,"[570,139,583,148]",-1365.9,-1476.21,0.0574026,39.3902,780,0.0933418,646.818,96,573.067,1.19743,2,4,1,77,2,23
1845,4,6,6,52,7,5,1115,1981,"[1109,1977,1120,1986]",-1286.39,-1747.79,0.0627409,37.2654,711,0.121723,556.692,71,471.343,1.26014,13,19,1,130,10,33
1852,4,6,2,2,7,4,1256,923,"[1251,919,1261,928]",-1265.55,-1591.44,0.0571306,28.9422,590,0.105226,477.655,77,405.009,1.25083,7,61,1,107,1,26
1880,4,6,8,30,5,1,1944,1953,"[1942,1952,1947,1954]",-195.0,-1097.85,0.110793554272,47.3246753247,863,0.388779167581,379.818181818,14,319.536404298,1.33675803883,8,10,1,0,54,0
1884,4,6,5,16,8,1,271,1162,"[266,1154,276,1167]",-442.38,-1626.56,0.0646237597243,31.7903146509,584,0.118625129692,460.138888889,113,394.947326371,1.24555648486,2,1,1,0,54,0
1885,4,6,3,34,2,1,1450,182,"[1447,176,1454,192]",-1236.88,-190.49,0.0412381033673,25.0974025974,717,0.102652825836,583.5,77,611.961415062,0.994502901029,1,2,1,0,54,0
1886,4,6,3,42,9,1,1854,325,"[1853,324,1856,327]",760.35,-1503.08,0.235367463694,160.45,1865,0.563122053431,521.25,10,302.922515234,2.25041047039,1,5,1,0,54,0
1917,4,6,5,61,8,2,250,1497,"[248,1494,252,1499]",-445.46,-1676.19,0.106121,47.2828,983,0.423325,398.273,18,332.618,1.33954,11,27,1,60,1,14
1918,4,6,5,61,8,3,251,1540,"[250,1539,253,1541]",-445.35,-1682.61,0.15969,96.325,1061,0.353424,506.875,10,332.618,1.81349,11,28,1,112,2,14
1937,4,6,7,57,7,1,1131,1975,"[1127,1973,1133,1982]",-1284.12,-1747.25,0.0400663,26.6,775,0.0975005,637.3,40,481.515,1.37877,25,31,1,44,4,16
1938,4,6,7,57,7,2,1122,1981,"[1119,1977,1130,1985]",-1285.11,-1747.78,0.072181,43.3442,772,0.161646,557.148,65,481.515,1.24709,25,32,1,44,4,16
1949,4,6,7,53,1,3,1745,1362,"[1741,1356,1751,1367]",-224.42,-364.61,0.0739441,69.7177,1144,0.134288,873.125,89,659.618,1.42938,8,9,1,86,9,30
1977,4,6,2,12,6,1,709,1446,"[702,1442,714,1450]",-1346.51,-1022.88,0.0373723741514,25.3072407045,774,0.0856627592426,651.857142857,73,634.313874109,1.06755411036,3,19,1,0,54,0
2030,4,6,3,3,9,1,1326,1872,"[1323,1868,1331,1876]",682.37,-1731.67,0.041518833269,22.9774305556,639,0.0928266033254,530.444444444,64,497.731749879,1.11188782941,9,100,1,0,54,0
2043,4,6,1,5,7,4,1250,919,"[1245,915,1256,924]",-1266.3,-1590.85,0.0475229,27.4676,655,0.0866693,550.519,72,492.774,1.17292,4,41,1,0,54,0
2048,4,6,4,4,9,1,1016,692,"[1009,684,1023,701]",636.5,-1557.27,0.128983668852,87.297087585,868,0.191072278697,589.510204082,192,496.634560375,1.36278734036,3,20,1,89,1,21
2083,4,6,3,45,9,1,1854,326,"[1853,325,1856,328]",760.4,-1503.19,0.0699778119133,45.5555555556,1920,0.520524440143,605.444444444,12,305.106518782,2.13368105866,1,4,1,0,54,0
2086,4,6,5,58,3,2,635,1636,"[629,1630,641,1642]",580.1,-405.24,0.0563116,45.1426,954,0.115454,756.514,102,614.633,1.30429,8,17,1,122,10,37
2093,4,6,8,33,7,1,1027,2034,"[1021,2025,1034,2044]",-1299.44,-1755.7,0.154504,127.007,1096,0.223883,695.021,178,399.309,2.05862,5,9,1,53,2,32
2094,4,6,8,33,7,2,1031,2044,"[1026,2041,1034,2051]",-1298.93,-1757.34,0.0439095,39.5185,1044,0.0963614,860.481,66,399.309,2.25389,5,10,1,54,1,32
2095,4,6,8,33,7,3,1035,2052,"[1027,2045,1041,2057]",-1298.27,-1758.29,0.12186,99.3712,1048,0.188151,716.086,116,399.309,2.04217,5,11,1,53,2,32
2103,4,6,1,43,9,2,1219,1982,"[1218,1981,1221,1984]",666.48,-1747.97,0.15604,74.7576,1275,0.51846,404.333,11,244.731,1.95762,12,43,1,0,54,0
2123,4,6,8,5,1,1,251,1539,"[250,1538,253,1542]",-445.3,-390.97,0.21459910697,85.0307692308,883,0.478814268967,311.2,13,241.371781479,1.64157867504,7,8,1,0,54,0
2125,4,6,6,27,7,2,1032,2017,"[1028,2011,1038,2028]",-1298.47,-1753.6,0.0486199,27.9223,800,0.188376,546.375,111,386.986,1.48402,4,7,1,110,2,18
2126,4,6,3,34,3,1,1356,994,"[1353,991,1363,999]",686.93,-310.37,0.044911702391,26.5909822866,692,0.100612629595,565.481481481,69,604.230455662,0.979878551668,2,17,1,0,54,0
2139,4,6,2,16,8,1,272,1161,"[266,1157,276,1165]",-442.31,-1626.6,0.0479845750873,21.6229508197,521,0.0968421052632,429.0,61,353.327227628,1.27537001279,4,9,1,98,1,28
2169,4,6,4,61,8,1,251,1496,"[250,1495,253,1498]",-445.32,-1676.19,0.125922630816,65.3247863248,1016,0.382835538752,453.444444444,13,368.490054633,1.40782423907,11,24,1,41,1,15
2208,4,6,4,59,3,1,647,1631,"[639,1625,653,1638]",581.73,-404.5,0.109132007417,90.7869847544,1046,0.170602673178,741.113636364,161,631.406979639,1.31753472474,10,20,1,122,10,37
2220,4,6,5,50,7,1,1101,1987,"[1095,1979,1108,1995]",-1288.43,-1748.76,0.165169771599,96.3280118256,747,0.21081658068,486.87804878,165,465.65467991,1.25244324983,7,8,1,130,10,33
2234,4,6,8,52,1,1,1746,1361,"[1736,1356,1751,1372]",-224.61,-364.79,0.0552337737938,49.4038700515,1041,0.103896424168,845.046511628,131,580.031792897,1.54207130132,8,5,1,86,9,30
2284,4,6,6,39,2,1,964,1962,"[959,1959,967,1967]",-1308.85,-453.58,0.0452116563744,27.176242236,651,0.0629325950378,573.913043478,56,500.293182794,1.20147406838,7,7,1,0,54,0
2334,4,6,8,50,7,1,1101,1989,"[1094,1981,1108,1996]",-1288.5,-1748.91,0.268705110364,239.455469755,1263,0.319273287986,651.69047619,185,471.925117704,1.88832065197,10,10,1,130,10,33
2359,4,6,6,51,7,2,1110,1983,"[1103,1976,1118,1991]",-1287.04,-1748.16,0.201446,144.759,969,0.256124,573.841,190,480.202,1.49645,10,15,1,130,10,33
2419,4,6,8,49,1,1,1760,1359,"[1755,1355,1764,1363]",-222.34,-364.26,0.040416545123,37.128540305,1021,0.0733141255256,881.518518519,68,645.322459115,1.4235473225,9,9,1,0,54,0
2457,4,6,3,57,4,4,1205,1801,"[1201,1797,1211,1806]",664.43,-1075.42,0.056557,26.8606,561,0.111916,448.069,71,399.614,1.18847,9,34,1,0,54,0
2461,4,6,6,10,6,1,112,733,"[111,732,115,734]",-1434.47,-917.5,0.105332080736,74.7474747475,1856,0.490231064323,634.888888889,11,249.035711954,2.84953655067,1,2,1,0,54,0
2465,4,6,8,58,4,3,1231,1921,"[1223,1914,1237,1926]",668.1,-1093.16,0.0419436,25.5544,712,0.0990175,583.703,105,591.013,1.03087,11,18,1,82,1,2
2474,4,6,7,4,3,1,1916,1451,"[1911,1447,1922,1455]",769.52,-377.83,0.0470264508292,32.7068965517,787,0.0856721529826,662.793103448,74,743.682383704,0.935211072953,3,11,1,0,54,0
2483,4,6,3,59,8,2,250,1497,"[248,1496,252,1499]",-445.45,-1676.3,0.0959225,47.8333,982,0.370711,450.833,15,383.835,1.29917,8,26,1,81,1,10
2513,4,6,2,7,9,2,1411,1845,"[1407,1841,1416,1850]",694.91,-1727.86,0.0445781,26.1354,665,0.085583,560.148,67,493.893,1.18707,5,41,1,0,54,0
2519,4,6,8,53,1,1,1746,1358,"[1740,1351,1752,1367]",-224.4,-364.27,0.0971575675249,90.9380952381,1147,0.151578897043,845.047619048,140,633.485989232,1.47751604644,8,8,1,86,9,30
2534,4,6,6,26,7,3,1031,2005,"[1026,1999,1037,2011]",-1298.72,-1751.34,0.088489,47.1914,699,0.179636,486.111,119,388.751,1.37184,5,5,1,0,54,0
2538,4,6,3,59,4,1,1197,1811,"[1190,1807,1201,1815]",663.02,-1076.89,0.0515045554411,25.2459371614,562,0.094531835206,464.923076923,71,438.257588554,1.11844957597,9,27,1,90,1,11
2556,4,6,7,52,7,1,576,132,"[572,129,585,136]",-1365.66,-1474.54,0.0627872,47.3297,879,0.108811,706.483,80,557.073,1.35317,2,2,1,78,2,23
2557,4,6,7,52,7,2,591,135,"[587,132,595,140]",-1363.78,-1475.11,0.102981,80.8269,1006,0.176578,704.043,54,557.073,1.40892,2,3,1,77,2,23
2559,4,6,7,52,7,4,1114,1980,"[1111,1976,1120,1987]",-1286.23,-1747.85,0.0734953,50.3353,940,0.193998,634.542,65,481.385,1.42272,13,14,1,130,10,33
2610,4,6,2,58,3,1,641,1638,"[633,1634,646,1644]",580.69,-405.58,0.104715960193,78.4275793651,925,0.159490938213,670.527777778,112,550.629552446,1.36018009534,10,26,1,122,10,37
2692,4,6,4,59,8,1,252,1497,"[250,1494,254,1500]",-445.27,-1676.24,0.113297297297,49.9047619048,953,0.41860712387,390.571428571,21,346.844099412,1.26995440091,9,22,1,72,1,12
2696,4,6,7,58,4,3,1231,1922,"[1226,1916,1235,1929]",668.06,-1093.35,0.0412516,28.2841,800,0.0978729,657.364,88,602.044,1.13887,13,17,1,70,1,3
2702,4,6,8,59,6,1,121,811,"[120,810,123,813]",-1433.27,-929.17,0.0857622646036,39.7222222222,957,0.386509980683,423.444444444,12,297.077100517,1.55907899283,8,5,1,0,54,0
2716,4,6,3,37,4,1,1944,1668,"[1943,1667,1948,1671]",773.83,-1055.85,0.102482,30.4973,586,0.373828,267.091,17,256.52,1.1601,3,12,1,0,54,0
2872,4,6,7,52,1,2,1745,1363,"[1740,1359,1748,1369]",-224.56,-364.87,0.0335202,33.3636,1181,0.102212,961.964,61,635.601,1.56596,8,8,1,86,9,30
2891,4,6,6,52,1,2,1743,1364,"[1737,1359,1747,1373]",-224.86,-365.23,0.08518,82.4199,1133,0.122796,885.176,109,661.14,1.46353,7,17,1,86,9,30
2893,4,6,6,1,3,1,1876,1402,"[1871,1398,1882,1406]",763.67,-370.57,0.052842,48.6993,1057,0.0953917,872.903,78,843.521,1.09257,2,27,1,0,54,0
2897,4,6,1,4,5,2,1137,1280,"[1132,1275,1143,1290]",-314.33,-998.7,0.0511212,30.418,699,0.106363,564.6,111,475.606,1.25107,5,49,1,0,54,0
2942,4,6,5,4,9,1,1016,690,"[1009,684,1023,700]",636.43,-1557.25,0.154115826805,108.972385429,949,0.226804558292,598.108695652,185,479.333443024,1.47513404577,3,11,1,49,1,22
3044,4,6,4,59,4,1,1197,1810,"[1192,1807,1201,1815]",663.18,-1076.79,0.0402498,24.4739,724,0.107392,583.577,59,519.583,1.17027,9,20,1,76,1,12
3047,4,6,1,21,8,2,307,1082,"[303,1078,311,1086]",-437.06,-1614.94,0.0972493,41.0269,532,0.165585,380.846,63,352.898,1.19545,10,27,1,0,54,0
3117,4,6,4,57,3,1,639,1645,"[636,1641,647,1651]",580.95,-406.8,0.075485795796,57.3293650794,905,0.126222222222,702.142857143,72,599.406068205,1.26704126386,10,27,1,122,10,37
3145,4,6,1,8,8,2,919,2030,"[918,2029,921,2032]",-346.55,-1755.1,0.120044,50.5846,804,0.368744,370.8,13,297.679,1.41557,16,46,1,0,54,0
3153,4,6,3,60,7,1,634,56,"[626,50,639,64]",-1357.58,-1463.32,0.047796683352,29.5881895882,698,0.0843101256885,589.454545455,117,524.093726252,1.1811679935,1,3,1,0,54,0
3159,4,6,3,0,9,6,1289,1989,"[1287,1981,1292,1997]",676.79,-1749.17,0.0412468,26.1074,723,0.0873419,606.848,68,599.668,1.05551,9,165,1,0,54,0
3161,4,6,3,0,9,8,1313,2018,"[1311,2014,1316,2026]",680.38,-1753.66,0.0450021,31.483,802,0.0910769,668.107,61,599.668,1.16663,9,171,1,0,54,0
3201,4,6,2,5,9,2,1395,1877,"[1390,1868,1400,1884]",692.46,-1732.35,0.0513922,29.9,685,0.107608,551.9,95,500.967,1.16135,8,79,1,0,54,0
3242,4,6,3,16,8,1,272,1160,"[268,1156,275,1165]",-442.29,-1626.52,0.0716337032615,35.9067193676,593,0.120614575631,465.347826087,55,372.674234392,1.34502066201,2,2,1,59,1,29
3297,4,6,7,61,8,5,250,1497,"[249,1496,252,1499]",-445.39,-1676.3,0.160295,62.8889,892,0.460566,329.444,12,260.062,1.50861,9,13,1,111,1,14
3298,4,6,7,61,8,6,251,1538,"[250,1537,253,1541]",-445.27,-1682.48,0.0989823,45.2208,954,0.397151,411.636,14,260.062,1.75672,9,14,1,112,2,14
3307,4,6,7,36,7,1,1043,2045,"[1040,2042,1053,2050]",-1296.58,-1757.38,0.0639112615574,31.381043956,644,0.167059310845,459.628571429,104,395.827140085,1.24046475257,6,14,1,121,9,36
3353,4,6,1,60,7,1,633,57,"[629,53,638,63]",-1357.57,-1463.55,0.104477,51.4696,626,0.173194,441.172,81,397.072,1.24069,1,1,1,0,54,0
3377,4,6,8,52,7,1,1116,1983,"[1109,1978,1120,1989]",-1286.32,-1748.09,0.0957171767232,83.7686746988,1184,0.198744558064,791.4,83,484.487320082,1.80638096896,10,8,1,130,10,33
3387,4,6,4,8,6,1,936,1054,"[931,1048,941,1058]",-1312.8,-964.85,0.0472010702501,24.6382211538,600,0.0935473695279,497.346153846,64,483.139898398,1.08040005955,1,2,1,0,54,0
3421,4,6,7,64,8,4,250,1497,"[249,1496,252,1499]",-445.44,-1676.29,0.132067,52.1462,840,0.420479,342.7,13,251.666,1.56893,13,18,1,0,54,0
3448,4,6,8,58,6,1,1854,326,"[1853,325,1855,327]",-1177.14,-857.29,0.0532831844538,48.5714285714,1912,0.378018018018,863.0,7,441.635677909,2.06408013249,3,2,1,117,2,4
3454,4,6,3,2,7,1,1254,920,"[1249,917,1261,927]",-1265.54,-1591.2,0.0427923,25.4435,697,0.100985,569.139,91,506.876,1.17303,3,27,1,36,1,27
3461,4,6,5,16,5,1,1695,1940,"[1693,1938,1700,1946]",-231.75,-1096.29,0.0252005305375,17.347826087,749,0.0548972780993,671.043478261,46,556.642899476,1.23668388656,4,12,1,0,54,0
3466,4,6,8,37,7,1,1045,2046,"[1039,2037,1051,2053]",-1296.64,-1757.42,0.175446244034,183.233908948,1427,0.247293753782,861.153846154,147,413.635849201,2.52489661406,5,10,1,121,9,36
3480,4,6,7,27,7,2,1030,2026,"[1026,2022,1036,2030]",-1298.89,-1754.47,0.034205,26.7736,905,0.0897276,755.966,69,394.905,1.9821,3,6,1,57,1,19
3488,4,6,8,61,8,3,251,1496,"[248,1495,252,1499]",-445.48,-1676.27,0.139527,44.6324,816,0.495533,275.25,17,233.236,1.3715,9,13,1,99,1,13
3489,4,6,8,61,8,4,251,1540,"[250,1538,253,1542]",-445.34,-1682.62,0.203008,93.8636,969,0.448972,368.5,11,233.236,1.98239,9,14,1,100,2,13
3493,4,6,7,50,5,1,1489,1968,"[1480,1963,1492,1973]",-262.7,-1100.12,0.0402129113963,23.9210711769,696,0.0987108038939,570.939393939,86,606.368893172,0.981020747955,12,22,1,0,54,0
3524,4,6,8,40,7,2,1039,2020,"[1035,2016,1043,2027]",-1297.51,-1753.69,0.0772496,46.7912,718,0.124578,558.923,70,411.987,1.47023,6,15,1,123,1,35
3540,4,6,3,43,2,1,94,888,"[89,881,100,893]",-1437.15,-294.53,0.100874626603,65.5332963374,823,0.169767150203,584.117647059,106,506.291274817,1.28315650636,8,16,1,0,54,0
3611,4,6,4,1,7,6,992,1787,"[989,1783,997,1797]",-1304.42,-1719.59,0.0398341,24.0987,684,0.0815266,580.879,89,463.612,1.30492,6,69,1,0,54,0
3618,4,6,7,58,6,1,1855,325,"[1854,324,1857,326]",-1176.99,-857.19,0.0653255953241,56.4821428571,1908,0.404933466576,808.142857143,8,442.040931748,1.95598402297,3,4,1,118,1,5
3627,4,6,6,58,6,1,1854,324,"[1853,323,1855,326]",-1177.12,-857.13,0.131776831256,101.252525253,1986,0.497110310746,667.111111111,11,425.794879158,1.80453940142,3,2,1,117,2,4
3646,4,6,8,35,7,1,1024,2046,"[1020,2040,1034,2051]",-1299.42,-1757.43,0.076240813656,61.1276346604,968,0.133062999039,740.642857143,122,403.057495013,1.98922114518,6,11,1,121,9,36
3669,4,6,7,35,7,2,1026,2033,"[1023,2030,1033,2036]",-1299.17,-1755.49,0.0312222,27.2098,955,0.0615357,844.28,49,401.401,2.17112,6,16,1,121,9,36
3670,4,6,7,35,7,3,1024,2037,"[1021,2035,1033,2040]",-1299.54,-1756.21,0.0328325,28.6111,999,0.0847996,842.815,54,401.401,2.17096,6,17,1,121,9,36
3677,4,6,5,56,3,1,631,1648,"[627,1645,636,1655]",579.57,-407.19,0.0484242462382,34.5304676429,793,0.0777738722906,678.551724138,73,610.518553806,1.16799430146,10,19,1,122,10,37
3715,4,6,8,39,7,3,1038,2021,"[1029,2014,1046,2031]",-1297.92,-1753.93,0.238031,176.111,1053,0.302609,563.756,202,409.964,1.80471,7,13,1,114,1,34
3725,4,6,8,55,8,2,251,1540,"[250,1539,252,1542]",-445.37,-1682.66,0.0621627,26.1818,900,0.389961,395.0,11,247.296,1.70315,10,15,1,0,54,0
3741,4,6,8,26,7,1,1031,2004,"[1025,1999,1036,2011]",-1298.76,-1751.33,0.0785441324531,41.4663487016,651,0.144644981124,486.470588235,111,388.814111668,1.35781320969,6,6,1,0,54,0
3742,4,6,1,52,5,1,568,55,"[564,51,573,62]",-398.51,-817.46,0.100494592873,67.3853269537,818,0.151179154761,603.151515152,95,487.882115824,1.37438291005,1,2,1,0,54,0
3764,4,6,6,64,7,1,250,1540,"[249,1539,253,1542]",-1414.09,-1682.64,0.152779,69.1385,923,0.413043,383.4,13,377.671,1.19823,16,41,1,0,54,0
3778,4,6,6,50,7,1,1101,1988,"[1094,1980,1108,1995]",-1288.48,-1748.84,0.221358885017,151.261904762,942,0.278092746039,532.071428571,168,471.537917457,1.44915882273,11,17,1,130,10,33
3783,4,6,7,50,7,3,1101,1988,"[1095,1981,1108,1996]",-1288.43,-1748.95,0.25198,207.639,1175,0.31183,616.39,169,474.87,1.73527,10,11,1,130,10,33
3859,4,6,7,53,7,1,1119,1978,"[1116,1974,1124,1984]",-1285.63,-1747.5,0.0539803202267,32.3492063492,729,0.125062007386,566.928571429,72,471.528650647,1.27092548238,15,21,1,130,10,33
3902,4,6,5,3,2,1,59,908,"[55,903,63,915]",-1442.55,-297.72,0.0445563787264,42.8858038513,1073,0.0769736614405,919.620689655,77,686.266291305,1.40252625796,1,1,1,0,54,0
