,Row,Column,Plane,Timepoint,Field,Object No,X,Y,Bounding Box,Position X [µm],Position Y [µm],coloc AR - Relative Spot  Intensity,coloc AR - Corrected Spot  Intensity,coloc AR - Uncorrected Spot  Peak Intensity,coloc AR - Spot Contrast,coloc AR - Spot Background Intensity,coloc AR - Spot Area [px²],coloc AR - Region Intensity,coloc AR - Spot To Region Intensity,coloc AR - Object No in Clustered Nuclei w/o Border Round Selected,coloc AR - Object No in Spots AR,predicted_clc,cluster_id,cluster_size,nucleus_id
4001,4,7,5,56,6,2,770,697,"[763,692,773,702]",-1337.5,-912.36,0.0497553,77.286,1738,0.0815059,1476.04,65,1049.83,1.47959,2,12,1,140,10,38
4014,4,7,4,47,1,1,376,1884,"[370,1879,381,1893]",-426.92,-442.15,0.114033603515,167.163385827,1789,0.158772569023,1298.75,127,1060.06272071,1.38285533222,4,5,1,146,9,27
4019,4,7,7,36,3,1,1928,1063,"[1921,1057,1938,1069]",771.45,-320.47,0.121013,70.38,706,0.160031,511.209,168,426.073,1.365,2,4,1,0,77,0
4029,4,7,6,57,9,3,508,482,"[504,479,511,487]",561.32,-1526.36,0.101722,102.812,1227,0.149468,907.9,52,765.468,1.32038,7,41,1,0,77,0
4030,4,7,6,57,9,4,549,528,"[545,524,553,532]",567.38,-1533.09,0.064233,62.5579,1148,0.114908,911.364,51,765.468,1.27232,7,51,1,0,77,0
4046,4,7,2,23,8,1,1408,1630,"[1401,1626,1414,1638]",-274.47,-1696.22,0.140451,196.63,1964,0.240149,1203.36,113,1078.8,1.29773,3,12,1,0,77,0
4080,4,7,8,57,9,3,104,669,"[94,660,113,679]",501.49,-1553.98,0.154768,97.9281,834,0.218576,534.811,284,390.601,1.61991,12,54,1,0,77,0
4085,4,7,8,61,9,4,510,545,"[505,535,515,551]",561.56,-1535.31,0.0992011,105.527,1315,0.156941,958.237,131,745.929,1.42609,8,59,1,0,77,0
4103,4,7,2,42,9,1,1309,1664,"[1305,1660,1314,1671]",679.81,-1701.21,0.106348150215,53.8572463768,613,0.150561516564,452.566666667,92,367.518957215,1.37795317249,12,22,1,0,77,0
4131,4,7,1,45,2,1,1282,965,"[1278,961,1287,972]",-1261.65,-306.19,0.197867350041,140.169230769,994,0.272539268305,568.230769231,80,398.320455608,1.77846753795,2,7,1,0,77,0
4135,4,7,8,3,8,1,1409,485,"[1399,471,1415,491]",-274.25,-1526.44,0.133013679704,123.295272175,1350,0.253690546069,803.641509434,174,326.717833876,2.83711718645,3,3,1,0,77,0
4163,4,7,6,45,8,1,2002,1127,"[1998,1123,2005,1131]",-186.57,-1621.62,0.0845871,54.3709,782,0.141265,588.409,50,507.186,1.26734,2,1,1,0,77,0
4184,4,7,6,54,3,1,1282,1359,"[1281,1358,1284,1361]",675.78,-364.29,0.0882366429718,61.0793650794,1417,0.383692543768,631.142857143,9,337.178884935,2.05298212062,3,4,1,0,77,0
4196,4,7,4,56,6,2,769,698,"[763,693,773,702]",-1337.55,-912.36,0.0507549,73.1308,1630,0.0874893,1367.73,65,1132.06,1.27278,3,10,1,140,10,38
4199,4,7,2,46,1,1,377,1884,"[371,1879,386,1891]",-426.64,-441.9,0.107306413214,94.8451534241,1103,0.165945289622,789.027027027,133,662.170801309,1.33480995946,4,12,1,146,9,27
4211,4,7,7,53,6,2,794,733,"[790,730,798,740]",-1333.8,-917.74,0.0714835,96.9953,1576,0.111465,1259.9,74,852.147,1.59232,2,9,1,0,77,0
4215,4,7,8,63,9,1,1931,237,"[1926,232,1935,246]",771.64,-1490.29,0.202288,98.6048,644,0.247042,388.844,107,268.179,1.81762,1,5,1,0,77,0
4225,4,7,6,53,9,3,1296,1742,"[1291,1739,1303,1746]",677.98,-1712.52,0.110946,165.795,2069,0.217923,1328.59,76,405.671,3.68373,24,84,1,0,77,0
4255,4,7,6,46,1,1,380,1884,"[370,1876,387,1893]",-426.37,-441.93,0.0610118269589,88.2801279123,1669,0.102503588136,1358.65454545,199,1140.97229917,1.26815933605,2,4,1,146,9,27
4286,4,7,8,48,9,2,1254,1690,"[1250,1686,1259,1695]",671.67,-1704.82,0.130436,173.573,1758,0.206114,1157.15,79,420.735,3.16285,21,97,1,0,77,0
4289,4,7,4,48,1,1,371,1880,"[364,1874,377,1889]",-427.72,-441.41,0.110638853212,157.253585852,1786,0.171120752099,1264.06976744,167,1084.79114847,1.3102276464,4,8,1,146,9,27
4292,4,7,7,49,9,2,954,756,"[951,752,957,760]",627.27,-1566.76,0.0723515,53.8671,893,0.127773,690.652,52,532.183,1.39899,13,69,1,0,77,0
4293,4,7,5,60,10,1,608,1131,"[605,1128,612,1136]",-392.48,-2268.06,0.0965720278483,60.418972332,755,0.143751029145,565.217391304,55,569.979783793,1.09764658577,5,11,1,0,77,0
4299,4,7,7,53,9,2,548,538,"[542,531,555,548]",567.26,-1534.73,0.0980969,112.17,1407,0.154088,1031.29,157,781.875,1.46246,6,23,1,0,77,0
4310,4,7,7,56,4,1,1364,1292,"[1358,1288,1369,1298]",687.72,-1000.21,0.101242026641,67.0174573055,819,0.158468698668,594.935483871,85,538.223336133,1.22988524788,5,6,1,0,77,0
4312,4,7,8,35,8,1,1752,1425,"[1748,1421,1757,1430]",-223.43,-1665.7,0.0732270824773,55.6335978836,899,0.121571947334,704.107142857,81,575.521386941,1.32009123897,1,4,1,0,77,0
4324,4,7,1,1,3,1,1933,940,"[1925,933,1942,948]",772.17,-302.31,0.190176666109,100.007110537,728,0.261854649003,425.857142857,221,308.149866616,1.70652111315,5,12,1,0,77,0
4330,4,7,4,45,8,1,2058,1051,"[2052,1045,2065,1057]",-178.17,-1610.33,0.142909295142,98.3381642512,890,0.202883315813,589.777777778,138,478.839282041,1.43704989928,3,8,1,0,77,0
4334,4,7,5,64,9,4,876,726,"[872,721,880,730]",615.76,-1562.26,0.09022,62.0649,864,0.159838,625.864,56,459.544,1.49698,17,59,1,0,77,0
4343,4,7,8,41,3,1,1884,1086,"[1877,1081,1892,1092]",764.88,-323.98,0.0903049680556,50.7852564103,670,0.134065361746,511.58974359,136,436.950651383,1.28704465417,2,4,1,0,77,0
4372,4,7,2,45,9,1,1119,385,"[1115,378,1124,389]",651.71,-1511.61,0.0930566029719,60.5599078341,775,0.135343320259,590.225806452,84,483.303381862,1.34653664491,1,1,1,0,77,0
4388,4,7,3,12,9,1,1858,464,"[1854,461,1861,472]",760.84,-1523.91,0.143331560835,109.892307692,1044,0.227652020533,656.807692308,70,409.394381053,1.8727662994,2,5,1,0,77,0
4405,4,7,3,47,1,2,375,1885,"[370,1880,381,1893]",-426.95,-442.15,0.120909,159.17,1681,0.184523,1157.27,113,919.195,1.43217,5,6,1,146,9,27
4462,4,7,6,37,8,1,1746,1304,"[1742,1300,1750,1309]",-224.43,-1647.81,0.0849919,53.6032,794,0.158208,577.083,67,532.448,1.1845,1,1,1,0,77,0
4464,4,7,6,37,8,3,1795,1379,"[1792,1374,1798,1386]",-217.1,-1658.99,0.100313,104.101,1272,0.153393,933.667,69,532.448,1.94905,1,13,1,0,77,0
4466,4,7,8,59,6,1,746,688,"[742,684,752,693]",-1340.8,-910.98,0.0615244,77.5845,1496,0.116646,1183.45,83,704.68,1.78952,1,1,1,140,10,38
4472,4,7,7,61,3,1,1904,1925,"[1900,1922,1908,1929]",767.7,-448.0,0.0678254808596,50.2543520309,859,0.108614671633,690.681818182,47,541.511863173,1.36827320065,4,12,1,0,77,0
4478,4,7,2,12,7,1,1098,1423,"[1097,1422,1102,1425]",-1288.71,-1665.34,0.1285967721,90.0606060606,1462,0.411011186664,610.272727273,15,570.130091633,1.22837461767,3,5,1,0,77,0
4487,4,7,1,32,9,1,265,1141,"[261,1137,279,1148]",526.02,-1623.95,0.0658282129428,162.636060606,3058,0.139773742816,2307.97727273,150,477.309537167,5.17612396349,6,17,1,0,77,0
4491,4,7,3,46,1,3,378,1885,"[371,1879,385,1891]",-426.6,-442.04,0.112424,127.903,1414,0.166775,1009.77,149,850.756,1.33726,4,6,1,146,9,27
4503,4,7,8,45,8,1,2004,1126,"[1999,1122,2007,1133]",-186.37,-1621.69,0.0900848219619,66.3287037037,882,0.136625062645,669.962962963,72,510.8077759,1.44142611253,2,1,1,0,77,0
4504,4,7,7,56,6,1,768,695,"[761,690,774,702]",-1337.71,-912.04,0.0574621174442,83.65118397089998,1669,0.0976251370113,1372.11111111,122,841.074612634,1.73083609137,3,6,1,140,10,38
4509,4,7,4,64,5,1,1667,1651,"[1662,1642,1673,1658]",-235.99,-1053.09,0.101355,87.2214,1046,0.149872,773.333,128,402.158,2.13984,15,33,1,0,77,0
4532,4,7,8,46,9,2,1558,1061,"[1553,1055,1563,1067]",716.56,-1611.77,0.103484,63.6882,771,0.165753,551.75,89,472.259,1.30318,15,72,1,0,77,0
4556,4,7,7,57,6,1,761,692,"[751,684,768,701]",-1338.93,-911.65,0.100024126826,137.234059174,1674,0.150999789518,1234.7755102,209,786.41183656,1.74464511544,2,5,1,140,10,38
4593,4,7,7,58,6,1,752,691,"[743,682,760,700]",-1340.08,-911.25,0.076053320533,104.974610903,1615,0.117530322614,1275.30188679,217,830.512935262,1.66195665244,1,2,1,140,10,38
4619,4,7,6,55,9,2,1053,466,"[1050,463,1057,472]",641.94,-1524.15,0.0673079,50.2298,894,0.1245,696.04,63,618.846,1.2059,5,12,1,0,77,0
4627,4,7,4,54,3,1,1282,1359,"[1280,1358,1283,1361]",675.72,-364.26,0.0995943898744,61.7575757576,1453,0.444812727875,558.333333333,11,318.158285361,1.94900129157,3,5,1,0,77,0
4634,4,7,4,46,9,3,459,491,"[453,484,465,498]",553.95,-1527.55,0.0934556,100.087,1282,0.138105,970.868,134,749.671,1.42857,5,12,1,0,77,0
4648,4,7,3,40,9,2,1407,1625,"[1403,1621,1413,1631]",694.35,-1695.29,0.106926,54.2607,631,0.163992,453.2,89,390.552,1.29934,12,22,1,0,77,0
4659,4,7,7,44,9,2,513,504,"[510,499,517,512]",562.1,-1529.78,0.0662232,62.8939,1144,0.126631,886.833,77,776.176,1.2236,4,19,1,0,77,0
4679,4,7,3,40,8,1,2050,1151,"[2046,1147,2055,1159]",-179.43,-1625.37,0.104059841436,52.0093656875,627,0.166736180179,447.793103448,81,401.154168008,1.24591119573,2,9,1,0,77,0
4690,4,7,7,62,9,6,1404,1741,"[1399,1735,1410,1749]",693.92,-1712.48,0.136176,95.7499,876,0.181085,607.382,121,395.113,1.77957,22,106,1,0,77,0
4697,4,7,5,34,9,1,581,1185,"[576,1181,586,1193]",572.15,-1630.36,0.132995641418,58.8020833333,565,0.191564147627,383.333333333,96,285.211256831,1.55020324787,9,32,1,0,77,0
4705,4,7,5,57,6,1,760,694,"[753,688,767,700]",-1338.85,-911.76,0.100775,157.194,1900,0.150588,1402.66,135,1012.69,1.5403,2,8,1,140,10,38
4709,4,7,1,47,8,1,250,1540,"[249,1539,254,1541]",-445.34,-1682.61,0.194549183039,81.6944444444,967,0.481740018728,338.222222222,12,259.013489822,1.6212154315,5,11,1,0,77,0
4747,4,7,8,6,7,2,1098,1423,"[1097,1422,1100,1425]",-1288.79,-1665.35,0.0669489,97.5278,2190,0.234073,1359.22,12,1073.76,1.35668,2,6,1,0,77,0
4793,4,7,2,47,1,2,375,1885,"[370,1880,380,1892]",-426.99,-442.12,0.122056,127.163,1296,0.172491,914.677,100,740.85,1.40628,5,13,1,146,9,27
4820,4,7,5,62,9,6,522,478,"[518,475,525,483]",563.33,-1525.76,0.0738454,64.3448,1032,0.122349,807.0,58,722.416,1.20615,6,30,1,0,77,0
4824,4,7,1,62,9,2,114,734,"[113,733,115,736]",503.07,-1563.48,0.123324,132.847,2140,0.387639,944.375,9,506.827,2.12542,9,21,1,0,77,0
4873,4,7,7,56,10,3,620,1165,"[617,1162,624,1170]",-390.78,-2273.14,0.0697321,54.2909,901,0.108737,724.273,55,546.018,1.42589,6,10,1,0,77,0
4886,4,7,4,57,6,1,743,768,"[738,764,749,774]",-1341.35,-922.85,0.0748461475714,98.3095238095,1535,0.116291149925,1215.17857143,84,1099.14071352,1.19501359478,3,18,1,0,77,0
