,Row,Column,Plane,Timepoint,Field,Object No,X,Y,Bounding Box,Position X [µm],Position Y [µm],coloc AR - Relative Spot  Intensity,coloc AR - Corrected Spot  Intensity,coloc AR - Uncorrected Spot  Peak Intensity,coloc AR - Spot Contrast,coloc AR - Spot Background Intensity,coloc AR - Spot Area [px²],coloc AR - Region Intensity,coloc AR - Spot To Region Intensity,coloc AR - Object No in Clustered Nuclei w/o Border Round Selected,coloc AR - Object No in Spots AR,predicted_clc,cluster_id,cluster_size,nucleus_id
295,4,5,2,6,2,1,495,591,"[490,585,500,597]",-1378.09,-250.7,0.124023,53.3368,556,0.192214,376.719,108,304.635,1.41171,5,5,1,0,8,0
376,4,5,8,62,3,1,1099,1421,"[1098,1420,1101,1425]",648.74,-373.64,0.144727084388,65.7486631016,1233,0.520771430173,388.545454545,17,341.679006721,1.32959329871,7,12,1,0,8,0
491,4,5,1,3,2,1,491,598,"[486,594,496,605]",-1378.64,-251.95,0.137326376943,63.0123541524,610,0.212918123216,395.838709677,94,308.113022352,1.48922969996,11,22,1,0,8,0
1005,4,5,2,58,6,1,1401,120,"[1396,116,1405,129]",-1244.17,-827.28,0.169546,86.1433,678,0.232797,421.938,99,282.556,1.79816,3,5,1,0,8,0
1008,4,5,8,63,7,1,1098,1423,"[1097,1422,1101,1426]",-1288.77,-1665.39,0.172056,71.1192,1209,0.558762,342.231,20,318.712,1.29694,8,13,1,0,8,0
1036,4,5,3,64,8,2,1102,1756,"[1098,1753,1105,1761]",-319.58,-1714.73,0.0933618,49.1293,718,0.201578,477.095,49,316.111,1.66468,9,13,1,0,8,0
1049,4,5,8,50,2,2,1218,1981,"[1217,1980,1220,1983]",-1271.04,-456.26,0.146733,98.15,1457,0.437061,570.75,10,426.522,1.56827,26,60,1,0,8,0
1295,4,5,8,33,2,1,1424,120,"[1420,116,1429,127]",-1240.64,-181.32,0.130745156483,55.9978723404,550,0.192670497669,372.3,94,293.961279244,1.45698737412,1,4,1,0,8,0
